student_id,course_id,minutes_watched,date_watched,student_type_id
286061,42,91.7,2022-08-15,0
286061,57,5.8,2022-08-22,0
286062,3,259.8,2022-08-17,0
286062,14,41.6,2022-08-16,0
286062,35,137.8,2022-08-15,0
286063,14,0.2,2022-08-15,0
286063,14,90.8,2022-08-16,0
286063,28,0.3,2022-08-18,0
286063,28,163.9,2022-08-17,0
286064,13,24.6,2022-08-18,0
286064,42,1.7,2022-08-15,0
286069,2,2,2022-08-15,0
286070,13,40.7,2022-08-15,0
286071,37,0.6,2022-08-18,0
286074,42,2.4,2022-08-15,0
286075,27,0.2,2022-08-21,0
286075,42,149.5,2022-08-16,0
286075,42,151,2022-08-17,0
286078,7,15,2022-08-16,0
286078,7,24.5,2022-08-17,0
286078,7,65,2022-08-15,0
286078,23,7.9,2022-08-20,0
286078,23,31.1,2022-08-18,0
286079,7,0.2,2022-08-16,0
286080,11,0.6,2022-08-16,0
286081,39,0.1,2022-09-23,0
286081,39,0.1,2022-10-12,0
286081,39,18.6,2022-08-15,0
286081,39,18.8,2022-08-18,0
286085,11,73,2022-08-15,0
286086,33,25.2,2022-08-16,0
286086,33,44.4,2022-08-15,0
286087,7,39,2022-08-15,0
286087,16,28.8,2022-08-16,0
286087,21,0.1,2022-08-18,0
286087,21,72.1,2022-08-17,0
286088,30,0.5,2022-08-15,0
286088,30,15.8,2022-08-18,0
286090,13,74.3,2022-08-16,0
286090,13,83,2022-08-17,0
286090,45,79.4,2022-08-15,0
286097,7,12.6,2022-08-16,0
286100,19,17.6,2022-08-17,0
286100,19,22.5,2022-08-15,0
286100,19,57.2,2022-08-16,0
286101,39,53.3,2022-08-15,0
286101,39,78.3,2022-08-16,0
286102,4,2.8,2022-08-16,0
286102,12,4.2,2022-08-15,0
286102,32,0.3,2022-08-17,0
286105,13,1,2022-08-15,0
286106,28,0.2,2022-08-15,0
286110,13,3.4,2022-08-30,0
286110,23,0.2,2022-08-15,0
286111,42,17.1,2022-08-16,0
286111,42,329.3,2022-08-17,0
286112,37,0.4,2022-08-15,0
286112,37,51.4,2022-08-16,0
286113,2,1.2,2022-08-15,0
286113,2,95,2022-08-16,0
286113,7,104.4,2022-08-17,0
286114,28,20.7,2022-08-15,0
286114,28,46.6,2022-08-16,0
286115,23,0.1,2022-08-18,0
286115,23,0.8,2022-08-16,0
286115,23,31.4,2022-08-20,0
286115,23,61.9,2022-08-15,0
286119,7,0.9,2022-08-15,0
286120,13,3.2,2022-08-15,0
286120,13,17.7,2022-08-16,0
286120,28,55.2,2022-08-17,0
286122,7,1.2,2022-08-15,0
286125,7,16.5,2022-08-15,0
286126,14,0.8,2022-08-15,0
286127,15,37.8,2022-08-16,0
286127,15,38.5,2022-08-15,0
286128,3,13.3,2022-08-15,0
286129,7,0.1,2022-08-15,0
286130,21,35.6,2022-08-16,0
286130,21,36.2,2022-08-18,0
286131,23,0.3,2022-08-15,0
286131,23,53.1,2022-08-16,0
286132,21,0.5,2022-08-15,0
286134,28,0.3,2022-08-16,0
286135,53,4.8,2022-08-15,0
286135,53,71.9,2022-08-17,0
286136,14,50.6,2022-08-15,0
286137,37,1.6,2022-08-15,0
286138,25,0.1,2022-08-15,0
286138,25,12.4,2022-08-16,0
286139,13,0.1,2022-08-16,0
286140,13,0.5,2022-08-15,0
286141,22,0.2,2022-09-29,0
286142,45,0.3,2022-08-15,0
286145,42,2.1,2022-08-15,0
286146,14,143.4,2022-08-16,0
286146,21,26,2022-08-18,0
286146,21,151.7,2022-08-17,0
286146,28,34.6,2022-08-15,0
286147,14,13,2022-08-15,0
286148,21,0.1,2022-08-16,0
286148,21,13.9,2022-08-15,0
286148,21,141.3,2022-08-17,0
286151,16,5.2,2022-08-15,0
286151,53,0.5,2022-08-17,0
286154,42,2.7,2022-08-15,0
286156,7,1.9,2022-08-15,0
286157,21,0.5,2022-08-15,0
286161,30,3.8,2022-08-15,0
286161,30,7.6,2022-08-17,0
286161,30,21.1,2022-08-30,0
286161,30,26.2,2022-08-16,0
286162,7,30.6,2022-08-15,0
286164,22,10,2022-08-17,0
286164,25,2.5,2022-08-15,0
286164,25,4.9,2022-08-16,0
286165,13,0.1,2022-08-15,0
286167,15,0.4,2022-08-15,0
286168,13,18.9,2022-08-16,0
286170,23,0.8,2022-08-15,0
286171,37,7.2,2022-08-15,0
286171,37,19,2022-08-16,0
286171,37,26.6,2022-08-17,0
286171,41,123.1,2022-08-18,0
286171,49,3.8,2022-08-30,0
286171,50,36.1,2022-08-25,0
286171,52,55.6,2022-08-28,0
286171,54,7,2022-08-26,0
286171,54,15.4,2022-08-21,0
286171,54,28.6,2022-08-27,0
286171,55,15.7,2022-08-29,0
286171,56,21.1,2022-09-01,0
286172,23,1.9,2022-10-04,0
286172,23,3.7,2022-08-15,0
286173,13,11.8,2022-08-15,0
286173,13,41.5,2022-08-16,0
286174,13,1.7,2022-08-18,0
286174,13,20.1,2022-08-15,0
286174,13,49.9,2022-08-16,0
286174,13,56.7,2022-08-17,0
286175,7,6.7,2022-08-25,0
286175,7,15.1,2022-08-28,0
286175,7,20.6,2022-08-24,0
286175,42,0.3,2022-08-15,0
286178,7,159.5,2022-08-18,0
286178,23,90,2022-08-15,0
286178,23,144.7,2022-08-17,0
286178,30,47.6,2022-08-16,0
286179,28,0.3,2022-08-15,0
286182,37,0.2,2022-08-16,0
286183,7,1.1,2022-08-15,0
286185,13,26.7,2022-08-15,0
286185,39,3.4,2022-08-16,0
286188,7,0.7,2022-08-17,0
286188,7,29.2,2022-08-16,0
286188,42,2.1,2022-08-15,0
286190,7,0.3,2022-08-22,1
286190,7,1.1,2022-08-15,0
286190,7,4.3,2022-10-11,1
286190,7,16.9,2022-10-13,1
286190,7,18.4,2022-08-30,1
286190,7,36.3,2022-10-10,1
286190,7,39.4,2022-10-12,1
286191,45,0.6,2022-08-15,0
286192,23,0.1,2022-08-15,0
286194,2,0.1,2022-08-16,0
286194,7,0.1,2022-08-15,0
286199,2,25.8,2022-09-22,1
286199,3,26.7,2022-10-11,1
286199,7,32.3,2022-09-21,1
286199,14,24,2022-09-23,1
286199,19,0.1,2022-10-16,1
286199,19,0.9,2022-10-10,1
286199,19,26.6,2022-10-17,1
286199,19,99.7,2022-09-25,1
286199,19,108.3,2022-09-24,1
286199,42,1.5,2022-10-13,1
286199,42,18.9,2022-09-27,1
286199,43,18.3,2022-10-20,1
286199,46,22.2,2022-10-04,1
286200,14,0.4,2022-08-15,0
286201,45,1.1,2022-08-15,0
286202,3,22.3,2022-08-17,0
286202,13,4,2022-08-16,0
286202,21,66.4,2022-08-18,0
286202,42,3.8,2022-08-15,0
286203,7,114.7,2022-08-16,0
286203,23,35.8,2022-08-17,0
286203,23,105,2022-08-18,0
286207,37,2.3,2022-08-15,0
286209,7,0.3,2022-08-16,0
286209,7,6.8,2022-08-15,0
286209,7,41,2022-08-17,0
286210,34,0.3,2022-08-15,0
286214,7,1.2,2022-08-15,0
286217,12,0.9,2022-08-15,0
286217,45,0.3,2022-08-18,0
286218,23,3.1,2022-08-29,0
286218,23,50.1,2022-08-31,0
286218,28,43.5,2022-08-16,0
286219,24,3.9,2022-08-15,0
286222,29,7.4,2022-08-16,0
286223,28,14.6,2022-08-17,0
286223,28,111.1,2022-08-16,0
286225,7,4.9,2022-08-16,0
286226,13,0.1,2022-08-16,0
286228,7,0.3,2022-09-05,0
286228,23,0.1,2022-09-07,0
286228,36,8.4,2022-08-16,0
286228,46,3.1,2022-08-17,0
286230,23,35.4,2022-08-16,0
286234,34,0.2,2022-08-17,0
286235,37,7.7,2022-08-17,0
286237,7,27.7,2022-08-16,0
286237,52,48.1,2022-08-17,0
286238,52,0.3,2022-08-16,0
286239,11,148.1,2022-08-17,0
286239,23,41.2,2022-08-16,0
286240,7,21,2022-08-16,0
286240,23,0.1,2022-09-28,0
286240,23,27.3,2022-08-19,0
286240,23,29.4,2022-08-18,0
286246,13,0.1,2022-08-16,0
286247,39,1.2,2022-08-16,0
286248,23,11,2022-08-16,0
286249,3,100.2,2022-08-16,0
286249,3,196.7,2022-08-17,0
286250,14,1.5,2022-08-16,0
286250,14,1.5,2022-08-17,0
286251,12,2.3,2022-08-16,0
286252,13,35.5,2022-08-16,0
286253,5,1.5,2022-08-16,0
286255,42,2.1,2022-08-16,0
286256,23,7.5,2022-08-16,0
286259,7,104.6,2022-08-16,0
286259,21,12.4,2022-08-23,0
286260,20,168.1,2022-08-17,0
286260,32,0.1,2022-08-22,0
286260,37,118.7,2022-08-16,0
286263,13,49,2022-08-17,0
286264,14,107.9,2022-08-16,0
286264,14,260,2022-08-17,0
286265,13,44.9,2022-08-16,0
286269,4,1.5,2022-08-16,0
286271,2,262.4,2022-08-18,0
286271,7,137.4,2022-08-16,0
286271,14,290.8,2022-08-17,0
286272,2,4.7,2022-08-16,0
286275,16,2.8,2022-08-16,0
286278,7,1.1,2022-09-06,0
286278,7,33.2,2022-08-16,0
286279,45,0.2,2022-08-23,0
286280,14,48.6,2022-08-17,0
286280,14,69.7,2022-08-18,0
286280,21,56.3,2022-08-16,0
286281,42,42.6,2022-08-16,0
286284,21,0.6,2022-08-16,0
286287,12,15.6,2022-08-16,0
286287,23,21.8,2022-08-23,0
286287,42,31.9,2022-08-20,0
286289,42,3,2022-08-16,0
286291,14,156.5,2022-08-18,0
286291,37,31.3,2022-08-17,0
286292,4,7.4,2022-08-17,0
286292,4,16.9,2022-08-16,0
286296,3,76.7,2022-08-16,0
286296,5,18.8,2022-08-17,0
286297,45,36.2,2022-08-18,0
286297,45,89.6,2022-08-17,0
286298,7,54,2022-08-16,0
286299,7,8,2022-08-16,0
286300,7,60.1,2022-08-16,0
286301,7,2.7,2022-08-19,0
286301,7,3.4,2022-08-18,0
286304,7,1.9,2022-08-23,0
286304,7,3.8,2022-08-24,0
286304,7,16.6,2022-08-16,0
286306,45,0.5,2022-08-18,0
286308,14,103.9,2022-08-16,0
286308,45,1.7,2022-08-17,0
286309,53,40.3,2022-08-16,0
286310,42,0.2,2022-08-16,0
286312,13,25.7,2022-08-16,0
286313,7,0.4,2022-08-16,0
286314,42,44.9,2022-08-16,0
286315,37,2.9,2022-08-17,0
286315,37,37.4,2022-08-16,0
286317,30,16.6,2022-08-16,0
286319,45,44.2,2022-08-16,0
286321,3,33.4,2022-08-16,0
286321,34,61.7,2022-08-17,0
286324,7,62.9,2022-08-17,0
286324,7,216.4,2022-08-16,0
286327,35,9.7,2022-08-17,0
286331,42,2.1,2022-08-16,0
286333,55,0.3,2022-08-16,0
286334,14,17.4,2022-08-16,0
286335,22,1.4,2022-08-16,0
286339,13,12,2022-08-16,0
286341,45,0.3,2022-08-16,0
286343,7,2.2,2022-08-16,0
286348,24,0.4,2022-08-16,0
286349,7,0.5,2022-08-16,0
286353,42,1.1,2022-08-16,0
286355,4,51.1,2022-08-16,0
286355,15,0.1,2022-08-17,0
286356,7,1.2,2022-08-16,0
286357,15,3.8,2022-08-18,0
286357,15,6.8,2022-08-20,0
286357,15,37.3,2022-08-16,0
286358,7,56.3,2022-08-16,0
286358,7,122,2022-08-17,0
286358,23,34.4,2022-08-18,0
286359,23,0.1,2022-08-24,0
286359,23,2.1,2022-08-19,0
286359,23,5.3,2022-08-16,0
286359,23,29.3,2022-08-18,0
286359,23,53.9,2022-08-17,0
286364,14,22.7,2022-08-16,0
286367,14,10.4,2022-08-18,0
286367,14,32.1,2022-08-16,0
286367,14,45.3,2022-08-17,0
286368,14,6.9,2022-08-16,0
286369,16,15.1,2022-08-17,0
286369,16,72.4,2022-08-16,0
286371,15,64.1,2022-08-16,0
286374,35,30.8,2022-08-16,0
286375,28,0.2,2022-08-16,0
286378,21,11.8,2022-08-26,0
286378,21,14.1,2022-08-16,0
286380,23,12.3,2022-08-18,0
286380,23,50.7,2022-08-16,0
286380,23,90.6,2022-08-17,0
286381,4,1.3,2022-08-16,0
286383,36,14.8,2022-08-16,0
286384,12,10.2,2022-08-16,0
286384,12,62.9,2022-08-17,0
286384,12,146.7,2022-08-18,0
286386,28,0.1,2022-08-17,0
286386,28,0.1,2022-08-18,0
286386,28,8.9,2022-08-16,0
286387,22,42.1,2022-08-16,0
286393,21,15.7,2022-08-16,0
286395,16,13.5,2022-08-17,0
286395,21,0.4,2022-08-19,0
286395,21,5.9,2022-08-16,0
286396,2,290.8,2022-08-17,0
286396,21,47.6,2022-08-18,0
286396,21,115.7,2022-08-16,0
286397,13,2.7,2022-08-21,0
286397,13,15,2022-08-16,0
286398,7,6.1,2022-08-16,0
286398,7,56.5,2022-08-17,0
286399,2,52.3,2022-08-16,0
286399,23,21.6,2022-08-17,0
286401,7,11.8,2022-09-06,0
286401,7,29.3,2022-09-07,0
286402,7,5.8,2022-08-16,0
286403,28,0.1,2022-09-20,0
286403,28,1.7,2022-08-16,0
286404,7,30.4,2022-08-16,0
286405,2,26.4,2022-08-17,0
286406,21,0.2,2022-09-04,0
286406,21,4.1,2022-08-19,0
286406,21,69,2022-08-16,0
286406,24,0.1,2022-10-16,0
286407,23,31.4,2022-08-16,0
286407,45,0.8,2022-08-22,0
286407,53,0.7,2022-10-06,0
286407,53,1.7,2022-10-03,0
286408,7,1,2022-08-16,0
286409,23,0.4,2022-08-16,0
286411,7,2.3,2022-08-16,0
286411,32,2.8,2022-08-17,0
286412,7,1.8,2022-08-17,0
286415,39,11.4,2022-08-16,0
286415,39,57.4,2022-08-17,0
286416,14,0.2,2022-08-16,0
286417,42,0.2,2022-08-16,0
286418,14,68.5,2022-09-14,1
286418,14,79.5,2022-09-16,1
286418,14,82.9,2022-09-12,1
286418,14,97.9,2022-09-13,1
286418,14,150,2022-09-15,1
286418,21,23.7,2022-09-07,1
286418,21,48.5,2022-09-06,1
286418,23,4,2022-08-22,0
286418,23,11.9,2022-08-24,1
286418,23,14.8,2022-08-17,0
286418,23,15.5,2022-08-18,0
286418,23,38.6,2022-09-01,1
286418,23,43.4,2022-08-30,1
286418,23,53,2022-08-31,1
286418,23,60.1,2022-08-23,1
286418,28,22.3,2022-10-18,0
286420,20,9.7,2022-08-16,0
286421,16,2.7,2022-08-18,0
286422,42,0.5,2022-08-16,0
286423,42,1.8,2022-08-16,0
286426,23,0.1,2022-08-16,0
286427,7,1.6,2022-08-16,0
286428,3,56.8,2022-08-17,0
286428,45,9.5,2022-08-16,0
286429,7,10.9,2022-08-16,0
286430,7,0.2,2022-08-16,0
286431,7,41.4,2022-08-16,0
286432,13,73,2022-08-17,0
286432,45,0.1,2022-08-16,0
286433,15,20,2022-08-16,0
286435,7,6.3,2022-08-19,0
286436,23,2.3,2022-08-16,0
286438,28,3.7,2022-08-16,0
286440,3,907.6,2022-08-18,0
286440,7,226.1,2022-08-16,0
286440,13,18.5,2022-09-29,0
286441,14,0.8,2022-08-18,0
286441,14,33.1,2022-08-17,0
286442,7,53.9,2022-08-16,0
286444,42,8.8,2022-08-16,0
286446,7,92.8,2022-08-16,0
286446,13,62.4,2022-08-18,0
286446,42,21,2022-08-17,0
286450,7,16,2022-08-16,0
286450,7,67.8,2022-08-17,0
286451,15,57,2022-08-16,0
286451,15,75.3,2022-08-18,0
286451,15,119,2022-08-17,0
286452,26,0.2,2022-08-16,0
286455,23,65.1,2022-08-16,0
286457,7,0.8,2022-08-16,0
286458,2,82.5,2022-08-17,0
286458,12,0.1,2022-08-18,0
286458,27,42.9,2022-08-16,0
286458,29,7.4,2022-08-22,0
286458,29,19.2,2022-08-21,0
286458,29,25.7,2022-08-24,0
286459,23,2.9,2022-08-16,0
286459,23,39.3,2022-08-17,0
286464,13,401.1,2022-08-17,0
286464,23,7.7,2022-08-16,0
286465,7,5.7,2022-08-17,0
286466,2,42.1,2022-08-16,0
286466,21,14.4,2022-08-23,0
286466,23,0.8,2022-08-19,0
286466,23,168.8,2022-08-22,0
286468,11,2.8,2022-08-16,0
286470,37,5.3,2022-08-18,0
286472,42,0.3,2022-08-16,0
286473,42,20.2,2022-08-16,0
286474,7,23.5,2022-08-16,0
286475,3,77.7,2022-08-19,0
286475,3,173.9,2022-08-18,0
286475,3,261.3,2022-08-17,0
286475,7,219.8,2022-08-16,0
286476,32,0.2,2022-08-16,0
286477,5,31.7,2022-08-18,0
286477,5,226.1,2022-08-17,0
286477,23,12.9,2022-08-16,0
286479,28,3.6,2022-08-16,0
286480,24,63.6,2022-08-16,0
286480,28,17,2022-08-18,0
286480,28,100.9,2022-08-17,0
286481,5,0.3,2022-08-18,0
286481,13,1.2,2022-08-16,0
286481,14,0.2,2022-09-17,0
286482,7,1.2,2022-08-16,0
286487,14,4.6,2022-08-22,0
286487,14,31.4,2022-08-21,0
286487,14,50,2022-08-17,0
286487,14,132.6,2022-08-16,0
286487,23,2.1,2022-09-11,0
286487,23,5.8,2022-09-13,0
286488,23,17.6,2022-08-17,0
286488,23,25.4,2022-08-16,0
286489,7,8.2,2022-08-20,0
286489,7,8.6,2022-08-18,0
286489,7,19.1,2022-08-16,0
286489,21,37.9,2022-08-23,0
286489,23,4.2,2022-08-31,0
286496,35,1.3,2022-08-16,0
286498,26,0.1,2022-08-16,0
286499,42,31.2,2022-08-16,0
286500,7,9.4,2022-08-16,0
286504,42,1,2022-08-17,0
286504,42,58.7,2022-08-16,0
286507,5,20.4,2022-08-16,0
286507,5,78.3,2022-08-17,0
286507,14,3.9,2022-08-18,0
286508,7,3.6,2022-08-22,0
286508,7,6,2022-08-30,0
286508,7,8.7,2022-08-19,0
286508,7,10.4,2022-08-18,0
286510,25,9.9,2022-08-16,0
286511,42,14.6,2022-08-18,0
286511,42,22,2022-08-16,0
286514,37,0.2,2022-08-16,0
286515,7,0.1,2022-08-18,0
286515,7,77,2022-08-24,0
286515,21,17.1,2022-08-25,0
286518,7,3,2022-09-11,0
286519,23,0.2,2022-08-16,0
286520,7,0.1,2022-08-16,0
286524,42,9.9,2022-08-16,0
286526,14,1.1,2022-08-16,0
286527,7,14.4,2022-08-17,0
286527,7,15.6,2022-08-19,0
286527,7,26.7,2022-08-16,0
286528,30,7.7,2022-08-17,0
286529,7,10.6,2022-08-18,0
286529,7,13.8,2022-08-16,0
286529,7,25.5,2022-08-17,0
286529,21,8.7,2022-08-22,0
286529,21,12.2,2022-08-21,0
286529,21,14,2022-08-20,0
286529,21,18.8,2022-08-24,0
286529,21,19.8,2022-08-19,0
286529,24,7.7,2022-08-30,0
286529,24,10.4,2022-08-29,0
286529,24,10.7,2022-08-26,0
286529,24,13.3,2022-08-27,0
286529,24,13.5,2022-09-01,0
286529,24,17.2,2022-08-25,0
286529,24,19.1,2022-08-28,0
286530,21,1.5,2022-08-16,0
286531,7,14.7,2022-08-16,0
286532,12,15.3,2022-08-16,0
286534,7,0.8,2022-08-16,0
286538,35,10.5,2022-08-17,0
286538,35,64.4,2022-08-16,0
286539,28,35.2,2022-08-16,0
286540,21,0.3,2022-09-04,0
286540,21,6.5,2022-08-17,0
286540,21,10.8,2022-08-23,0
286540,21,11.3,2022-08-28,0
286540,21,12.6,2022-08-21,0
286540,21,18.7,2022-09-02,0
286540,21,23.1,2022-08-20,0
286540,39,1,2022-08-16,0
286543,7,10.7,2022-08-17,0
286543,7,21.7,2022-08-16,0
286543,7,32.2,2022-08-20,0
286545,2,13.2,2022-08-17,0
286545,4,6.8,2022-08-16,0
286545,13,0.7,2022-09-04,0
286545,13,5,2022-08-18,0
286545,28,0.2,2022-09-17,0
286546,21,1.8,2022-08-16,0
286547,16,0.5,2022-08-16,0
286547,16,3.9,2022-08-17,0
286548,23,0.3,2022-08-26,0
286548,23,6.1,2022-08-18,0
286548,23,9.9,2022-09-27,0
286551,33,15,2022-08-16,0
286552,37,16.1,2022-08-17,0
286552,37,24.9,2022-08-16,0
286553,35,0.9,2022-08-24,0
286553,35,22.4,2022-08-16,0
286555,15,5,2022-08-16,0
286557,7,0.2,2022-09-17,0
286557,7,3.9,2022-08-17,0
286557,7,6.6,2022-08-16,0
286557,7,15,2022-09-27,0
286557,7,18,2022-08-18,0
286558,39,1.2,2022-08-16,0
286559,3,12.8,2022-08-16,0
286559,14,0.1,2022-10-18,0
286559,14,12.5,2022-10-17,0
286559,14,16.8,2022-10-06,0
286560,14,13.9,2022-08-16,0
286561,42,18.4,2022-08-16,0
286563,3,0.2,2022-08-28,1
286563,3,23.7,2022-09-04,1
286563,7,0.7,2022-08-20,1
286563,11,5.8,2022-08-19,1
286563,14,11.1,2022-08-18,1
286563,14,27.6,2022-08-29,1
286563,37,1.4,2022-08-16,0
286563,37,26.5,2022-09-24,1
286563,37,31.6,2022-09-17,1
286563,37,40.8,2022-10-08,1
286563,55,0.1,2022-09-01,1
286563,55,5.5,2022-09-12,1
286563,55,56.9,2022-08-31,1
286564,45,1,2022-08-16,0
286566,7,142.6,2022-08-16,0
286566,20,197,2022-08-17,0
286566,21,92,2022-09-28,0
286567,23,0.2,2022-08-16,0
286568,45,4.3,2022-08-16,0
286569,42,2.1,2022-08-16,0
286570,42,8.1,2022-08-16,0
286570,42,12.3,2022-08-18,0
286570,42,26.8,2022-08-19,0
286572,23,99.4,2022-08-16,0
286573,26,54.5,2022-08-18,0
286576,7,39.8,2022-08-18,0
286576,7,41,2022-08-17,0
286579,29,10.3,2022-08-16,0
286582,45,5.1,2022-08-24,0
286584,23,1.2,2022-08-21,0
286584,23,7.8,2022-08-17,0
286585,7,30.4,2022-08-18,0
286585,7,71,2022-08-17,0
286585,13,0.6,2022-08-19,0
286586,7,2.9,2022-08-18,0
286586,7,23.3,2022-08-17,0
286586,7,95.1,2022-08-16,0
286586,21,2.7,2022-08-19,0
286588,13,63.6,2022-08-18,0
286588,34,60.3,2022-08-16,0
286588,34,160.9,2022-08-17,0
286589,14,1.8,2022-08-16,0
286590,2,3.2,2022-08-16,0
286591,22,69.5,2022-08-17,0
286591,24,41.4,2022-08-18,0
286595,50,22.4,2022-08-18,0
286595,50,27.1,2022-08-16,0
286597,3,34.3,2022-08-16,0
286598,12,113.8,2022-08-17,0
286598,37,4.1,2022-08-16,0
286598,37,129.9,2022-08-18,0
286601,51,0.4,2022-08-16,0
286602,7,27.5,2022-08-17,0
286604,34,0.1,2022-08-16,0
286604,34,1,2022-08-24,0
286604,34,1,2022-08-27,0
286604,34,2.8,2022-08-28,0
286604,34,4.3,2022-08-22,0
286604,34,14,2022-08-18,0
286604,34,18.8,2022-08-17,0
286604,34,42.2,2022-08-20,0
286605,45,0.2,2022-08-16,0
286606,27,8.8,2022-09-01,1
286606,27,10.3,2022-09-15,1
286606,27,15.5,2022-09-19,1
286606,27,16.6,2022-08-16,0
286606,27,18.2,2022-08-26,1
286606,27,19.2,2022-08-31,1
286606,27,21.3,2022-09-07,1
286606,27,23.2,2022-08-30,1
286606,27,28.6,2022-08-28,1
286606,27,30.7,2022-09-12,1
286606,27,30.8,2022-08-21,1
286607,4,13.8,2022-08-31,1
286607,7,3.8,2022-09-04,1
286607,7,9.8,2022-09-03,1
286607,28,39.2,2022-09-05,1
286607,28,42.6,2022-09-06,1
286607,46,1.7,2022-09-01,1
286607,46,4.2,2022-08-16,0
286607,46,14,2022-08-18,0
286607,46,25.8,2022-08-24,1
286607,46,28.3,2022-08-23,1
286607,46,31,2022-08-25,1
286607,46,44.9,2022-09-02,1
286607,46,78.3,2022-08-17,0
286608,2,313.9,2022-08-17,0
286608,13,186.3,2022-08-16,0
286609,13,54.5,2022-08-16,0
286614,7,1.1,2022-08-16,0
286614,7,17.1,2022-08-17,0
286616,45,0.5,2022-09-27,0
286616,45,7.3,2022-08-16,0
286616,45,13,2022-08-22,0
286616,45,14.5,2022-08-18,0
286618,23,9.5,2022-08-16,0
286622,7,1.3,2022-08-16,0
286623,13,0.2,2022-08-16,0
286626,7,10.2,2022-08-17,0
286626,7,41.5,2022-08-16,0
286628,7,19,2022-08-16,0
286631,7,26.8,2022-08-16,0
286635,23,0.8,2022-08-16,0
286636,21,3,2022-10-20,0
286638,28,1.3,2022-08-16,0
286638,28,23.3,2022-08-24,0
286640,7,0.7,2022-08-16,0
286642,13,24.9,2022-08-16,0
286642,14,25.4,2022-08-18,0
286642,14,228.7,2022-08-17,0
286643,23,4.8,2022-08-16,0
286645,43,8.5,2022-08-16,0
286646,16,5,2022-08-17,0
286646,42,0.1,2022-08-16,0
286649,29,7.2,2022-08-16,0
286649,29,321.4,2022-08-17,0
286649,34,19.6,2022-08-18,0
286650,42,1.5,2022-08-16,0
286651,23,24.1,2022-08-16,0
286653,12,60,2022-08-17,0
286655,23,0.8,2022-08-17,0
286658,13,48.6,2022-08-17,0
286660,53,5.9,2022-08-16,0
286661,45,2.8,2022-08-16,0
286663,11,15.2,2022-08-17,0
286663,11,29.5,2022-08-16,0
286665,35,4.5,2022-08-16,0
286666,13,2.2,2022-08-16,0
286669,23,0.2,2022-08-16,0
286670,28,13.1,2022-08-16,0
286670,28,39.1,2022-08-17,0
286671,7,25.3,2022-08-16,0
286671,7,226,2022-08-17,0
286672,7,11.3,2022-08-17,0
286674,7,9.6,2022-08-16,0
286674,7,25.2,2022-08-18,0
286674,23,9.1,2022-08-24,0
286674,23,29.7,2022-08-25,0
286674,23,33.4,2022-08-23,0
286674,23,35.4,2022-08-20,0
286675,7,34.4,2022-08-18,0
286675,30,9.6,2022-08-16,0
286675,30,42.2,2022-08-17,0
286676,7,0.9,2022-08-17,0
286676,7,1.8,2022-08-16,0
286678,7,28.6,2022-08-17,0
286683,5,9.3,2022-08-16,0
286683,7,0.6,2022-09-05,0
286685,28,7.9,2022-08-17,0
286686,45,1,2022-08-16,0
286687,16,0.4,2022-08-18,0
286687,16,140.6,2022-08-17,0
286689,7,2,2022-08-16,0
286690,7,9.3,2022-08-16,0
286690,7,30.3,2022-08-17,0
286695,7,41.6,2022-08-17,0
286699,2,38.8,2022-08-17,0
286701,7,1.4,2022-08-16,0
286701,7,17.8,2022-08-17,0
286702,12,88.6,2022-08-17,0
286702,14,22.3,2022-08-18,0
286704,15,70.3,2022-08-17,0
286708,7,138.5,2022-08-17,0
286708,23,11.6,2022-08-24,0
286708,23,12.1,2022-08-21,0
286708,23,21.5,2022-08-23,0
286712,2,20.9,2022-08-17,0
286713,23,3.4,2022-08-17,0
286715,7,19,2022-08-18,0
286715,7,56.2,2022-08-17,0
286717,4,8.1,2022-08-18,0
286717,4,19.5,2022-08-26,1
286717,4,22.8,2022-08-25,1
286717,4,25.7,2022-09-14,1
286717,4,28.6,2022-08-22,1
286717,4,31.6,2022-08-23,1
286717,4,57.7,2022-09-05,1
286717,4,80.1,2022-08-17,0
286717,4,99.9,2022-08-24,1
286717,5,2.4,2022-09-17,1
286717,5,4.2,2022-09-19,1
286717,5,5.5,2022-09-13,1
286717,5,6.6,2022-09-15,1
286717,5,7,2022-09-07,1
286717,5,11.3,2022-09-12,1
286717,5,12,2022-09-06,1
286717,5,18.4,2022-09-08,1
286717,5,20.8,2022-09-09,1
286717,20,48.1,2022-09-04,1
286717,35,1.8,2022-09-02,1
286717,35,2.6,2022-08-30,1
286717,35,5.7,2022-08-31,1
286717,35,9.5,2022-09-03,1
286717,35,17.2,2022-08-29,1
286717,35,19.4,2022-08-28,1
286717,35,24.2,2022-09-01,1
286719,37,0.3,2022-08-17,0
286720,50,16.3,2022-08-17,0
286721,42,4.5,2022-08-17,0
286722,13,0.1,2022-08-17,0
286723,7,39.8,2022-09-27,1
286723,23,10.8,2022-09-28,1
286723,23,31.1,2022-10-05,1
286723,23,36.8,2022-10-04,1
286723,23,41.4,2022-09-29,1
286723,23,41.4,2022-10-06,1
286724,35,6.7,2022-08-17,0
286725,22,1.3,2022-08-17,0
286726,39,13.8,2022-08-17,0
286730,7,7.3,2022-08-18,0
286730,7,140.3,2022-08-17,0
286735,16,0.1,2022-08-24,1
286735,33,28.7,2022-08-20,1
286735,33,111.4,2022-08-17,0
