student_id,student_country,date_registered,student_type_id
291452,CA,2022-09-20,1
291453,US,2022-09-20,0
291454,NG,2022-09-20,0
291455,GT,2022-09-20,0
291456,IN,2022-09-20,0
291457,IN,2022-09-20,0
291458,US,2022-09-20,1
291459,IN,2022-09-20,0
291460,NG,2022-09-20,0
291461,CA,2022-09-20,0
291462,GB,2022-09-20,1
291463,NG,2022-09-20,0
291464,NG,2022-09-20,0
291465,IN,2022-09-20,0
291466,EG,2022-09-20,0
291467,DE,2022-09-20,0
291468,IN,2022-09-20,0
291470,MA,2022-09-20,0
291471,VI,2022-09-20,0
291472,DE,2022-09-20,0
291473,NG,2022-09-20,0
291474,IN,2022-09-20,0
291475,TR,2022-09-20,0
291476,US,2022-09-20,0
291477,US,2022-09-20,0
291478,SE,2022-09-20,0
291479,PT,2022-09-20,0
291480,EG,2022-09-20,0
291481,NG,2022-09-20,0
291482,US,2022-09-20,0
291483,ID,2022-09-20,0
291484,NL,2022-09-20,0
291485,TN,2022-09-20,0
291486,GT,2022-09-20,0
291487,UA,2022-09-20,0
291488,US,2022-09-20,0
291489,EG,2022-09-21,0
291490,US,2022-09-21,0
291491,EG,2022-09-21,0
291492,EG,2022-09-21,0
291493,US,2022-09-21,0
291494,MA,2022-09-21,0
291495,IN,2022-09-21,0
291496,US,2022-09-21,0
291497,LK,2022-09-21,0
291498,US,2022-09-21,1
291499,NG,2022-09-21,0
291500,NG,2022-09-21,0
291502,VN,2022-09-21,0
291503,AU,2022-09-21,0
291504,IN,2022-09-21,0
291505,IN,2022-09-21,0
291506,US,2022-09-21,0
291507,US,2022-09-21,0
291508,IN,2022-09-21,0
291509,AE,2022-09-21,0
291510,NG,2022-09-21,0
291511,BD,2022-09-21,0
291512,SA,2022-09-21,0
291513,BG,2022-09-21,0
291514,US,2022-09-21,0
291515,IN,2022-09-21,0
291516,IN,2022-09-21,0
291517,IN,2022-09-21,0
291519,SA,2022-09-21,0
291520,SA,2022-09-21,0
291521,IN,2022-09-21,0
291522,IN,2022-09-21,0
291523,IN,2022-09-21,0
291524,IN,2022-09-21,0
291526,CN,2022-09-21,0
291527,ID,2022-09-21,0
291528,PH,2022-09-21,0
291529,PL,2022-09-21,0
291530,IN,2022-09-21,0
291531,PH,2022-09-21,0
291532,ZA,2022-09-21,0
291533,GB,2022-09-21,0
291534,GB,2022-09-21,0
291535,TH,2022-09-21,0
291536,IN,2022-09-21,0
291537,BD,2022-09-21,0
291538,IE,2022-09-21,0
291540,EG,2022-09-21,0
291541,JO,2022-09-21,0
291542,IN,2022-09-21,0
291543,IN,2022-09-21,0
291544,IN,2022-09-21,0
291545,GB,2022-09-21,0
291548,IN,2022-09-21,0
291549,TN,2022-09-21,0
291550,GB,2022-09-21,0
291551,BY,2022-09-21,0
291552,PH,2022-09-21,0
291553,EG,2022-09-21,0
291554,IN,2022-09-21,0
291555,IN,2022-09-21,0
291556,NG,2022-09-21,0
291557,IN,2022-09-21,0
291558,IN,2022-09-21,0
291559,IQ,2022-09-21,0
291561,US,2022-09-21,1
291562,EG,2022-09-21,0
291563,CA,2022-09-21,0
291564,IN,2022-09-21,0
291565,US,2022-09-21,1
291566,US,2022-09-21,1
291567,IN,2022-09-21,0
291568,EG,2022-09-21,0
291569,BR,2022-09-21,0
291571,MA,2022-09-21,0
291572,GB,2022-09-21,0
291573,ID,2022-09-21,0
291574,PK,2022-09-21,0
291575,US,2022-09-21,0
291576,US,2022-09-21,1
291577,DE,2022-09-21,1
291578,PS,2022-09-21,0
291580,GB,2022-09-21,0
291581,TH,2022-09-21,0
291582,EG,2022-09-21,0
291583,IN,2022-09-21,0
291584,IN,2022-09-21,0
291585,IN,2022-09-21,0
291586,US,2022-09-21,0
291587,BD,2022-09-21,0
291588,AZ,2022-09-21,0
291589,BR,2022-09-21,1
291590,CA,2022-09-21,0
291591,DE,2022-09-21,0
291592,EG,2022-09-21,0
291593,US,2022-09-21,0
291594,US,2022-09-22,0
291595,US,2022-09-22,0
291598,US,2022-09-22,0
291599,US,2022-09-22,1
291600,IN,2022-09-22,0
291601,NG,2022-09-22,0
291604,MT,2022-09-22,0
291605,EG,2022-09-22,0
291606,BG,2022-09-22,1
291607,IN,2022-09-22,0
291608,GB,2022-09-22,0
291609,PE,2022-09-22,0
291611,LY,2022-09-22,0
291612,PK,2022-09-22,0
291613,IN,2022-09-22,0
291615,IN,2022-09-22,0
291616,IN,2022-09-22,0
291617,CA,2022-09-22,1
291618,IN,2022-09-22,0
291619,IN,2022-09-22,0
291620,PK,2022-09-22,0
291621,PK,2022-09-22,0
291622,EG,2022-09-22,0
291623,NL,2022-09-22,0
291626,GB,2022-09-22,1
291630,GB,2022-09-22,0
291633,ID,2022-09-22,0
291634,ZW,2022-09-22,0
291635,PT,2022-09-22,0
291637,UA,2022-09-22,0
291638,PK,2022-09-22,0
291639,GB,2022-09-22,0
291640,KE,2022-09-22,0
291641,ZA,2022-09-22,0
291642,ZM,2022-09-22,0
291643,PK,2022-09-22,0
291644,PK,2022-09-22,0
291645,ID,2022-09-22,0
291646,AE,2022-09-22,0
291647,TR,2022-09-22,0
291659,ID,2022-09-22,0
291677,NG,2022-09-22,0
291679,PK,2022-09-22,0
291683,IN,2022-09-22,0
291684,KE,2022-09-22,0
291685,US,2022-09-22,0
291690,IN,2022-09-22,0
291693,AL,2022-09-22,0
291694,TN,2022-09-22,0
291695,AU,2022-09-22,1
291696,EG,2022-09-22,0
291697,PK,2022-09-22,0
291702,AU,2022-09-22,0
291704,TR,2022-09-22,0
291705,GB,2022-09-22,0
291706,IN,2022-09-22,1
291707,MA,2022-09-22,0
291708,GB,2022-09-22,0
291709,IN,2022-09-22,0
291710,IN,2022-09-22,0
291711,ZW,2022-09-22,0
291712,MY,2022-09-22,0
291713,MA,2022-09-22,1
291715,IN,2022-09-22,0
291716,GH,2022-09-22,0
291717,EG,2022-09-22,0
291718,DE,2022-09-22,0
291719,US,2022-09-22,0
291720,US,2022-09-22,0
291722,IN,2022-09-22,0
291724,CA,2022-09-22,0
291725,CA,2022-09-22,1
291726,EG,2022-09-22,0
291728,FR,2022-09-22,1
291729,US,2022-09-22,0
291730,TR,2022-09-22,1
291731,IN,2022-09-22,0
291732,IN,2022-09-22,0
291733,CA,2022-09-22,0
291734,EG,2022-09-22,0
291735,BO,2022-09-22,0
291736,KW,2022-09-22,0
291737,IQ,2022-09-22,0
291738,IN,2022-09-22,0
291739,US,2022-09-22,0
291740,IN,2022-09-22,0
291741,IN,2022-09-22,0
291742,MU,2022-09-22,0
291743,ET,2022-09-22,1
291744,NL,2022-09-22,1
291745,US,2022-09-22,1
291747,CI,2022-09-22,0
291748,IN,2022-09-22,0
291749,NG,2022-09-22,0
291750,MA,2022-09-22,0
291751,DZ,2022-09-22,0
291752,US,2022-09-22,0
291753,IN,2022-09-22,0
291754,PK,2022-09-22,0
291755,EG,2022-09-22,0
291756,IQ,2022-09-22,0
291757,MX,2022-09-22,0
291758,US,2022-09-22,0
291759,BR,2022-09-22,0
291760,US,2022-09-23,0
291762,EG,2022-09-23,0
291763,IN,2022-09-23,0
291764,IN,2022-09-23,0
291765,IN,2022-09-23,0
291767,US,2022-09-23,0
291768,CA,2022-09-23,0
291769,MY,2022-09-23,1
291770,VN,2022-09-23,0
291771,VN,2022-09-23,0
291773,AU,2022-09-23,0
291775,IN,2022-09-23,0
291780,GR,2022-09-23,0
291781,IN,2022-09-23,0
291782,TW,2022-09-23,0
291783,IN,2022-09-23,1
291784,JP,2022-09-23,0
291786,KE,2022-09-23,0
291787,CZ,2022-09-23,0
291788,IN,2022-09-23,0
291789,ID,2022-09-23,1
291790,PK,2022-09-23,0
291791,IN,2022-09-23,0
291792,IN,2022-09-23,0
291793,SG,2022-09-23,0
291794,PH,2022-09-23,0
291796,EG,2022-09-23,0
291797,NO,2022-09-23,0
291798,EG,2022-09-23,0
291799,PK,2022-09-23,0
291801,NL,2022-09-23,0
291802,PH,2022-09-23,0
291803,IN,2022-09-23,0
291804,GB,2022-09-23,0
291805,IN,2022-09-23,0
291806,IN,2022-09-23,0
291807,NG,2022-09-23,0
291808,BD,2022-09-23,0
291809,CA,2022-09-23,0
291810,IN,2022-09-23,0
291811,IN,2022-09-23,0
291812,PK,2022-09-23,0
291813,CN,2022-09-23,0
291814,IN,2022-09-23,0
291815,IN,2022-09-23,0
291818,ID,2022-09-23,0
291819,IN,2022-09-23,0
291820,IN,2022-09-23,0
291821,EG,2022-09-23,0
291822,HK,2022-09-23,0
291823,SG,2022-09-23,1
291824,US,2022-09-23,0
291825,IS,2022-09-23,0
291827,PK,2022-09-23,0
291832,US,2022-09-23,0
291833,EG,2022-09-23,0
291834,EG,2022-09-23,0
291835,US,2022-09-23,0
291836,GB,2022-09-23,1
291837,US,2022-09-23,1
291838,US,2022-09-23,0
291839,IN,2022-09-23,0
291840,ZA,2022-09-23,0
291841,EG,2022-09-23,0
291842,IN,2022-09-23,0
291843,US,2022-09-23,0
291844,ID,2022-09-23,0
291845,IN,2022-09-23,0
291846,PL,2022-09-23,0
291847,DE,2022-09-23,0
291848,BD,2022-09-23,0
291849,IN,2022-09-23,0
291850,IN,2022-09-23,0
291851,PK,2022-09-23,0
291852,IN,2022-09-23,0
291853,US,2022-09-23,1
291854,IN,2022-09-23,0
291855,KG,2022-09-23,1
291856,IN,2022-09-23,0
291857,IN,2022-09-23,0
291858,BE,2022-09-23,1
291859,NG,2022-09-23,0
291860,US,2022-09-23,0
291861,ZA,2022-09-23,0
291866,EG,2022-09-23,0
291868,MA,2022-09-23,0
291869,EG,2022-09-23,0
291870,EG,2022-09-23,0
291871,VN,2022-09-23,0
291872,UA,2022-09-24,0
291873,US,2022-09-24,0
291874,IN,2022-09-24,0
291876,NL,2022-09-24,0
291877,US,2022-09-24,0
291883,IN,2022-09-24,0
291884,IN,2022-09-24,0
291890,ID,2022-09-24,0
291891,US,2022-09-24,0
291894,NG,2022-09-24,0
291895,IN,2022-09-24,0
291899,IN,2022-09-24,0
291900,NG,2022-09-24,0
291901,BD,2022-09-24,0
291902,EG,2022-09-24,0
291904,IN,2022-09-24,0
291907,IN,2022-09-24,0
291909,KE,2022-09-24,0
291911,ZA,2022-09-24,0
291912,AE,2022-09-24,0
291913,SA,2022-09-24,0
291914,IN,2022-09-24,0
291915,IN,2022-09-24,0
291916,IN,2022-09-24,0
291917,IN,2022-09-24,0
291918,FR,2022-09-24,0
291919,IN,2022-09-24,0
291920,EG,2022-09-24,0
291921,IT,2022-09-24,0
291922,IN,2022-09-24,0
291923,FR,2022-09-24,0
291924,BR,2022-09-24,0
291925,IN,2022-09-24,0
291926,VN,2022-09-24,0
291927,VN,2022-09-24,0
291928,IN,2022-09-24,0
291929,VN,2022-09-24,0
291930,IN,2022-09-24,0
291932,US,2022-09-24,0
291935,PT,2022-09-24,0
291936,IN,2022-09-24,0
291938,IN,2022-09-24,0
291939,PK,2022-09-24,0
291940,IE,2022-09-24,0
291941,IN,2022-09-24,0
291942,DO,2022-09-24,0
291943,US,2022-09-24,0
291944,US,2022-09-24,0
291945,SE,2022-09-24,1
291946,IN,2022-09-24,0
291947,IT,2022-09-24,0
291948,EG,2022-09-24,0
291949,QA,2022-09-24,1
291950,NL,2022-09-24,0
291951,EG,2022-09-24,0
291952,EG,2022-09-24,0
291954,ID,2022-09-24,0
291955,IN,2022-09-24,0
291956,DK,2022-09-24,0
291957,IN,2022-09-24,0
291958,IN,2022-09-24,0
291959,US,2022-09-24,0
291960,KE,2022-09-24,0
291962,IN,2022-09-24,0
291963,US,2022-09-24,0
291964,IQ,2022-09-24,0
291965,CA,2022-09-24,0
291968,MX,2022-09-24,0
291969,EG,2022-09-24,0
291971,NG,2022-09-24,0
291972,EG,2022-09-24,0
291973,CA,2022-09-24,0
291974,NG,2022-09-24,0
291975,GB,2022-09-24,0
291976,US,2022-09-24,1
291977,US,2022-09-25,1
291978,AU,2022-09-25,0
291979,EG,2022-09-25,0
291980,EG,2022-09-25,0
291981,CM,2022-09-25,0
291982,NG,2022-09-25,0
291985,IN,2022-09-25,0
291986,IN,2022-09-25,0
291987,EG,2022-09-25,0
291988,US,2022-09-25,1
291990,AU,2022-09-25,0
291991,MM,2022-09-25,0
291992,BD,2022-09-25,0
291993,IN,2022-09-25,0
291994,IN,2022-09-25,0
291995,IN,2022-09-25,0
291996,IN,2022-09-25,0
291997,JP,2022-09-25,0
291998,US,2022-09-25,1
291999,SG,2022-09-25,0
292000,EC,2022-09-25,0
292001,PH,2022-09-25,0
292003,EG,2022-09-25,0
292004,TN,2022-09-25,0
292005,EG,2022-09-25,0
292006,SE,2022-09-25,0
292007,GB,2022-09-25,0
292008,IN,2022-09-25,0
292009,DE,2022-09-25,0
292011,IN,2022-09-25,0
292012,PE,2022-09-25,0
292013,IN,2022-09-25,0
292014,IN,2022-09-25,0
292015,CL,2022-09-25,0
292016,ET,2022-09-25,0
292017,NG,2022-09-25,0
292018,BD,2022-09-25,0
292019,PK,2022-09-25,0
292020,IQ,2022-09-25,0
292021,IN,2022-09-25,0
292023,DE,2022-09-25,0
292024,IN,2022-09-25,0
292025,FR,2022-09-25,0
292026,IE,2022-09-25,0
292027,ID,2022-09-25,0
292028,PT,2022-09-25,0
292029,NG,2022-09-25,0
292030,US,2022-09-25,0
292031,SG,2022-09-25,0
292032,GB,2022-09-25,1
292033,US,2022-09-25,1
292034,GB,2022-09-25,0
292035,ZA,2022-09-25,0
292036,BR,2022-09-25,0
292037,IN,2022-09-25,0
292038,IN,2022-09-25,0
292039,SK,2022-09-25,0
292040,FR,2022-09-25,0
292041,DE,2022-09-25,0
292042,BR,2022-09-25,0
292043,IN,2022-09-25,0
292044,IN,2022-09-25,0
292045,US,2022-09-25,0
292046,IT,2022-09-25,0
292047,IN,2022-09-25,0
292048,CA,2022-09-25,1
292055,IN,2022-09-25,0
292056,BR,2022-09-25,0
292057,MA,2022-09-25,0
292058,US,2022-09-25,0
292059,US,2022-09-25,0
292060,EG,2022-09-25,0
292061,UY,2022-09-25,1
292062,US,2022-09-25,0
292063,TH,2022-09-25,0
292064,ZA,2022-09-26,0
292066,US,2022-09-26,1
292067,US,2022-09-26,0
292068,BR,2022-09-26,0
292069,BR,2022-09-26,0
292070,PE,2022-09-26,0
292074,IN,2022-09-26,0
292075,US,2022-09-26,0
292076,IN,2022-09-26,0
292077,CA,2022-09-26,1
292079,IN,2022-09-26,0
292080,IN,2022-09-26,0
292081,BD,2022-09-26,0
292082,SA,2022-09-26,0
292083,ZA,2022-09-26,0
292084,IN,2022-09-26,0
292086,ID,2022-09-26,1
292087,EG,2022-09-26,0
292088,IN,2022-09-26,0
292089,IN,2022-09-26,0
292090,US,2022-09-26,0
292091,IN,2022-09-26,0
292093,IN,2022-09-26,0
292094,ID,2022-09-26,0
292095,NG,2022-09-26,0
292096,BD,2022-09-26,0
292098,EG,2022-09-26,0
292099,IN,2022-09-26,0
292100,CH,2022-09-26,0
292101,BE,2022-09-26,0
292102,PK,2022-09-26,0
292103,US,2022-09-26,0
292105,NG,2022-09-26,0
292106,IN,2022-09-26,0
292107,TN,2022-09-26,0
292108,TN,2022-09-26,0
292109,US,2022-09-26,1
292110,PH,2022-09-26,0
292111,NL,2022-09-26,0
292112,NL,2022-09-26,0
292113,MY,2022-09-26,1
292114,FR,2022-09-26,1
292115,VN,2022-09-26,0
292116,EG,2022-09-26,0
292119,MA,2022-09-26,0
292120,HK,2022-09-26,0
292122,BR,2022-09-26,0
292123,IN,2022-09-26,0
292124,EG,2022-09-26,0
292125,NG,2022-09-26,0
292126,IN,2022-09-26,0
292128,MA,2022-09-26,0
292129,GB,2022-09-26,1
292130,GB,2022-09-26,0
292131,GH,2022-09-26,0
292132,CA,2022-09-26,0
292133,LK,2022-09-26,1
292134,NP,2022-09-26,0
292135,CR,2022-09-26,0
292136,BD,2022-09-26,0
292137,IN,2022-09-26,0
292138,PK,2022-09-26,0
292139,US,2022-09-26,1
292141,IN,2022-09-26,0
292142,RU,2022-09-26,0
292143,KE,2022-09-26,0
292144,NP,2022-09-26,0
292145,JO,2022-09-26,0
292146,EG,2022-09-26,0
292147,NG,2022-09-26,0
292148,US,2022-09-26,1
292149,BE,2022-09-26,0
292151,UA,2022-09-26,1
292152,CA,2022-09-26,0
292153,IN,2022-09-26,0
292154,GT,2022-09-26,0
292155,IT,2022-09-26,0
292158,TN,2022-09-26,0
292159,ZA,2022-09-26,0
292160,EG,2022-09-26,0
292161,IN,2022-09-27,0
292162,EG,2022-09-27,0
292164,US,2022-09-27,0
292167,BR,2022-09-27,0
292169,PK,2022-09-27,0
292170,VN,2022-09-27,0
292173,US,2022-09-27,0
292174,IN,2022-09-27,0
292175,PH,2022-09-27,0
292177,DE,2022-09-27,0
292178,AU,2022-09-27,0
292180,US,2022-09-27,0
292182,VN,2022-09-27,0
292183,BG,2022-09-27,0
292185,IN,2022-09-27,0
292186,BD,2022-09-27,0
292187,GR,2022-09-27,0
292188,PH,2022-09-27,0
292189,VN,2022-09-27,0
292191,ES,2022-09-27,1
292192,EG,2022-09-27,0
292193,IN,2022-09-27,0
292194,TZ,2022-09-27,0
292195,IN,2022-09-27,0
292196,NG,2022-09-27,0
292197,PS,2022-09-27,0
292200,BD,2022-09-27,0
292201,NG,2022-09-27,0
292202,IN,2022-09-27,0
292203,NG,2022-09-27,0
292204,AZ,2022-09-27,0
292205,NG,2022-09-27,0
292209,IN,2022-09-27,0
292210,EG,2022-09-27,0
292222,IN,2022-09-27,0
292279,ID,2022-09-27,0
292300,NG,2022-09-27,0
292311,MX,2022-09-27,0
292341,US,2022-09-27,0
292343,IN,2022-09-27,0
292345,IN,2022-09-27,0
292346,SA,2022-09-27,1
292347,JO,2022-09-27,0
292348,EG,2022-09-27,0
292349,ES,2022-09-27,0
292351,US,2022-09-27,0
292352,HK,2022-09-27,0
292354,KE,2022-09-27,0
292356,IN,2022-09-27,0
292358,IN,2022-09-27,0
292359,IN,2022-09-27,0
292360,BD,2022-09-27,0
292361,GB,2022-09-27,0
292362,IN,2022-09-27,0
292363,GB,2022-09-27,0
292364,US,2022-09-27,0
292365,IE,2022-09-27,0
292366,NG,2022-09-27,0
292367,IN,2022-09-27,0
292369,PK,2022-09-27,0
292371,IN,2022-09-27,0
292373,CO,2022-09-27,0
292374,US,2022-09-27,1
292375,CA,2022-09-27,0
292377,BD,2022-09-28,0
292378,MA,2022-09-28,0
292379,SL,2022-09-28,0
292380,CO,2022-09-28,0
292381,US,2022-09-28,0
292382,IN,2022-09-28,0
292383,IN,2022-09-28,0
292384,US,2022-09-28,0
292385,US,2022-09-28,1
292386,IN,2022-09-28,0
292387,CA,2022-09-28,0
292388,US,2022-09-28,0
292389,ID,2022-09-28,0
292390,MX,2022-09-28,0
292392,IN,2022-09-28,0
292393,IN,2022-09-28,0
292394,AE,2022-09-28,0
292397,IN,2022-09-28,0
292398,VN,2022-09-28,0
292399,LK,2022-09-28,0
292400,IN,2022-09-28,0
292401,IN,2022-09-28,0
292402,US,2022-09-28,1
292403,AU,2022-09-28,0
292406,AM,2022-09-28,1
292407,IN,2022-09-28,0
292408,IN,2022-09-28,0
292409,MA,2022-09-28,0
292410,TH,2022-09-28,0
292411,IN,2022-09-28,0
292412,PH,2022-09-28,0
292413,IN,2022-09-28,0
292414,BG,2022-09-28,0
292415,BG,2022-09-28,0
292416,BG,2022-09-28,0
292417,BG,2022-09-28,0
292418,BJ,2022-09-28,0
292419,KR,2022-09-28,0
292420,IN,2022-09-28,0
292421,IN,2022-09-28,0
292422,IN,2022-09-28,0
292423,CO,2022-09-28,0
292424,DE,2022-09-28,0
292425,EG,2022-09-28,0
292426,CH,2022-09-28,1
292427,TR,2022-09-28,0
292428,SE,2022-09-28,1
292429,DE,2022-09-28,0
292430,TN,2022-09-28,0
292431,US,2022-09-28,1
292432,EG,2022-09-28,0
292433,IN,2022-09-28,0
292434,IN,2022-09-28,0
292435,IN,2022-09-28,0
292436,MX,2022-09-28,1
292437,IN,2022-09-28,0
292438,RU,2022-09-28,0
292439,IN,2022-09-28,0
292440,FR,2022-09-28,0
292441,IN,2022-09-28,0
292442,MX,2022-09-28,0
292443,EG,2022-09-28,0
292444,TN,2022-09-28,0
292445,IT,2022-09-28,0
292446,IN,2022-09-28,0
292447,TH,2022-09-28,1
292448,CA,2022-09-28,0
292449,DE,2022-09-28,0
292450,IN,2022-09-28,0
292452,NG,2022-09-28,0
292453,US,2022-09-28,1
292454,CA,2022-09-28,0
292455,BD,2022-09-28,0
292456,US,2022-09-28,1
292457,DZ,2022-09-28,0
292458,US,2022-09-28,0
292459,IN,2022-09-28,0
292460,IN,2022-09-28,0
292461,QA,2022-09-28,0
292462,DE,2022-09-28,1
292463,IN,2022-09-28,0
292464,DE,2022-09-28,0
292465,IN,2022-09-28,0
292466,BR,2022-09-28,0
292467,US,2022-09-28,0
292470,IN,2022-09-28,0
292471,US,2022-09-28,0
292473,IN,2022-09-28,0
292475,TR,2022-09-28,1
292476,US,2022-09-28,0
292477,BZ,2022-09-28,0
292478,NG,2022-09-28,0
292479,CA,2022-09-28,0
292480,BE,2022-09-28,0
292481,US,2022-09-29,0
292482,US,2022-09-29,0
292483,PH,2022-09-29,0
292484,AU,2022-09-29,0
292485,US,2022-09-29,0
292486,US,2022-09-29,1
292488,DO,2022-09-29,0
292489,US,2022-09-29,0
292490,IN,2022-09-29,0
292491,US,2022-09-29,1
292492,US,2022-09-29,0
292493,CA,2022-09-29,1
292494,EG,2022-09-29,0
292495,GB,2022-09-29,0
292496,ZA,2022-09-29,1
292497,IN,2022-09-29,0
292498,IN,2022-09-29,0
292499,IN,2022-09-29,1
292501,BD,2022-09-29,0
292503,NG,2022-09-29,0
292504,AE,2022-09-29,0
292505,UZ,2022-09-29,0
292506,IN,2022-09-29,0
292507,IN,2022-09-29,0
292508,IN,2022-09-29,0
292509,BD,2022-09-29,0
292510,GB,2022-09-29,1
292511,IN,2022-09-29,0
292512,EG,2022-09-29,0
292513,AE,2022-09-29,0
292514,IN,2022-09-29,0
292515,SA,2022-09-29,0
292516,NG,2022-09-29,0
292517,GB,2022-09-29,0
292518,TR,2022-09-29,0
292519,ID,2022-09-29,0
292520,PH,2022-09-29,0
292521,TW,2022-09-29,0
292522,AE,2022-09-29,0
292523,IN,2022-09-29,0
292525,CA,2022-09-29,0
292526,IN,2022-09-29,0
292527,CZ,2022-09-29,0
292528,NG,2022-09-29,0
292529,US,2022-09-29,0
292530,BD,2022-09-29,0
292531,AR,2022-09-29,1
292532,IN,2022-09-29,0
292533,TR,2022-09-29,0
292534,DE,2022-09-29,1
292535,GB,2022-09-29,0
292536,NG,2022-09-29,0
292538,GB,2022-09-29,1
292544,NO,2022-09-29,0
292560,IE,2022-09-29,1
292561,IN,2022-09-29,0
292562,US,2022-09-29,0
292563,TR,2022-09-29,0
292564,EG,2022-09-29,0
292565,BG,2022-09-29,0
292566,US,2022-09-29,1
292567,GB,2022-09-29,0
292568,BR,2022-09-29,0
292569,US,2022-09-29,0
292570,IN,2022-09-29,0
292572,SE,2022-09-29,1
292573,IN,2022-09-29,1
292574,CA,2022-09-29,1
292576,BR,2022-09-29,1
292577,AM,2022-09-29,0
292578,US,2022-09-29,1
292579,IN,2022-09-29,0
292580,US,2022-09-29,1
292581,IN,2022-09-29,0
292582,IN,2022-09-29,0
292583,IN,2022-09-29,0
292584,VN,2022-09-29,0
292585,ES,2022-09-29,1
292586,CA,2022-09-29,0
292587,EG,2022-09-29,0
292588,SG,2022-09-29,1
292589,IN,2022-09-29,1
292590,GB,2022-09-29,0
292591,US,2022-09-29,0
292592,US,2022-09-29,0
292593,DE,2022-09-29,1
292595,GB,2022-09-29,1
292596,RS,2022-09-29,1
292597,IN,2022-09-29,0
292598,UZ,2022-09-29,0
292599,NG,2022-09-29,0
292600,FR,2022-09-29,0
292601,BR,2022-09-29,1
292602,IN,2022-09-29,0
292604,MX,2022-09-29,1
292605,US,2022-09-29,0
292606,UA,2022-09-29,0
292607,IT,2022-09-29,0
292608,DK,2022-09-29,1
292609,DE,2022-09-29,1
292611,DE,2022-09-29,1
292613,PK,2022-09-29,0
292614,US,2022-09-29,1
292615,SA,2022-09-29,0
292616,PH,2022-09-29,0
292617,US,2022-09-29,0
292618,TG,2022-09-29,0
292619,PH,2022-09-30,0
292620,LY,2022-09-30,0
292621,SG,2022-09-30,0
292622,CA,2022-09-30,0
292623,GB,2022-09-30,0
292624,US,2022-09-30,1
292625,CA,2022-09-30,1
292626,US,2022-09-30,0
292627,US,2022-09-30,1
292628,US,2022-09-30,0
292629,JM,2022-09-30,1
292630,SN,2022-09-30,0
292632,IN,2022-09-30,0
292633,US,2022-09-30,0
292634,SG,2022-09-30,1
292635,CA,2022-09-30,0
292637,MM,2022-09-30,0
292638,TR,2022-09-30,0
292639,US,2022-09-30,1
292640,TH,2022-09-30,1
292641,US,2022-09-30,1
292642,IN,2022-09-30,0
292643,UZ,2022-09-30,0
292644,NG,2022-09-30,0
292645,PA,2022-09-30,0
292646,HU,2022-09-30,0
292647,US,2022-09-30,0
292648,PA,2022-09-30,1
292649,HU,2022-09-30,0
292650,NL,2022-09-30,1
292651,IN,2022-09-30,0
292652,SA,2022-09-30,0
292653,US,2022-09-30,1
292654,IN,2022-09-30,0
292655,BY,2022-09-30,0
292656,JP,2022-09-30,0
292657,GB,2022-09-30,0
292658,ID,2022-09-30,0
292659,EG,2022-09-30,0
292660,IN,2022-09-30,0
292661,MM,2022-09-30,0
292662,ZA,2022-09-30,0
292663,AZ,2022-09-30,0
292664,AZ,2022-09-30,0
292665,PH,2022-09-30,0
292666,IN,2022-09-30,0
292667,IN,2022-09-30,0
292668,GB,2022-09-30,0
292669,DE,2022-09-30,0
292670,NL,2022-09-30,0
292671,UZ,2022-09-30,0
292672,FR,2022-09-30,0
292673,MA,2022-09-30,0
292674,KR,2022-09-30,0
292675,GB,2022-09-30,0
292676,DE,2022-09-30,0
292677,GB,2022-09-30,0
292678,DE,2022-09-30,0
292679,TH,2022-09-30,0
292680,PK,2022-09-30,0
292681,IN,2022-09-30,0
292682,TR,2022-09-30,0
292683,CA,2022-09-30,0
292684,NG,2022-09-30,0
292685,DZ,2022-09-30,0
292686,GB,2022-09-30,0
292688,RO,2022-09-30,0
292689,ID,2022-09-30,0
292690,PT,2022-09-30,0
292691,ES,2022-09-30,0
292692,MY,2022-09-30,0
292693,UZ,2022-09-30,0
292694,IN,2022-09-30,0
292695,IN,2022-09-30,0
292696,IN,2022-09-30,0
292697,NG,2022-09-30,0
292698,MZ,2022-09-30,0
292699,DZ,2022-09-30,0
292700,EG,2022-09-30,0
292701,IN,2022-09-30,0
292702,IE,2022-09-30,0
292703,US,2022-09-30,0
292704,EG,2022-09-30,0
292705,NP,2022-09-30,0
292706,CO,2022-09-30,0
292707,IN,2022-09-30,0
292708,US,2022-09-30,0
292709,US,2022-09-30,0
292710,IN,2022-09-30,0
292711,BG,2022-09-30,0
292712,CZ,2022-09-30,0
292713,PT,2022-09-30,0
292714,DE,2022-09-30,0
292715,LB,2022-09-30,0
292716,FR,2022-09-30,0
292717,IN,2022-09-30,0
292718,BE,2022-09-30,0
292719,US,2022-09-30,0
292720,IN,2022-09-30,1
292721,US,2022-09-30,0
292722,IE,2022-09-30,0
292723,GB,2022-09-30,0
292724,EG,2022-09-30,0
292725,CA,2022-09-30,0
292726,IE,2022-09-30,0
292727,EG,2022-09-30,0
292728,CA,2022-09-30,0
292729,DK,2022-09-30,0
292730,GB,2022-09-30,0
292731,GB,2022-09-30,0
292732,IN,2022-09-30,0
292733,GB,2022-09-30,0
292734,FR,2022-09-30,0
292735,FR,2022-09-30,0
292736,ES,2022-09-30,0
292737,EG,2022-09-30,0
292738,US,2022-09-30,0
