student_id,last_date_engaged,days_in_row,student_type_id
282107,2022-07-20,2,0
282110,2022-08-19,2,0
282111,2022-08-17,3,0
282119,2022-07-20,2,0
282121,2022-07-21,3,1
282121,2022-07-26,4,1
282121,2022-07-29,2,1
282121,2022-08-02,3,1
282121,2022-08-15,12,1
282121,2022-08-19,2,1
282121,2022-08-31,2,1
282121,2022-09-04,2,1
282121,2022-09-11,2,1
282121,2022-10-03,2,1
282121,2022-10-06,2,1
282121,2022-10-11,3,1
282121,2022-10-16,2,1
282124,2022-07-20,2,1
282129,2022-07-20,2,0
282129,2022-07-24,2,0
282130,2022-07-20,2,0
282136,2022-07-21,2,1
282136,2022-07-29,2,1
282149,2022-07-23,3,1
282159,2022-08-18,4,0
282159,2022-08-28,2,0
282159,2022-09-04,2,0
282164,2022-07-22,3,1
282164,2022-09-17,2,1
282171,2022-08-23,2,0
282178,2022-07-21,2,0
282178,2022-07-25,2,0
282181,2022-07-26,2,0
282183,2022-08-16,2,0
282186,2022-07-24,2,0
282199,2022-07-22,3,0
282207,2022-07-24,4,1
282207,2022-07-28,2,1
282207,2022-08-04,6,1
282209,2022-07-21,2,0
282212,2022-07-22,2,0
282214,2022-07-22,2,1
282235,2022-07-22,2,0
282237,2022-07-28,2,1
282239,2022-07-22,2,0
282252,2022-07-22,2,0
282258,2022-07-22,2,0
282273,2022-07-26,3,1
282273,2022-08-11,4,1
282273,2022-08-19,2,1
282273,2022-08-25,3,1
282273,2022-08-31,2,1
282273,2022-09-04,3,1
282273,2022-09-23,3,1
282273,2022-09-29,2,1
282273,2022-10-05,2,1
282278,2022-07-27,3,0
282283,2022-07-25,3,1
282283,2022-08-08,3,1
282283,2022-08-25,4,1
282283,2022-08-29,3,1
282291,2022-07-27,3,1
282291,2022-08-02,2,1
282291,2022-08-07,4,1
282291,2022-08-10,2,1
282291,2022-08-17,3,1
282291,2022-08-21,3,1
282291,2022-09-01,2,1
282291,2022-09-09,6,1
282291,2022-09-13,2,1
282291,2022-10-07,2,1
282293,2022-07-25,2,0
282296,2022-08-16,2,0
282298,2022-10-20,3,0
282302,2022-07-23,2,0
282303,2022-07-23,2,0
282304,2022-07-29,3,1
282304,2022-08-05,2,1
282304,2022-08-12,5,1
282304,2022-08-18,2,1
282304,2022-08-26,3,1
282304,2022-09-02,5,1
282304,2022-09-09,3,1
282304,2022-09-13,2,1
282304,2022-09-16,2,1
282304,2022-09-21,3,1
282304,2022-10-12,3,1
282304,2022-10-20,4,1
282307,2022-08-17,3,0
282313,2022-08-16,2,0
282318,2022-08-19,25,1
282318,2022-08-24,3,1
282322,2022-07-26,2,0
282322,2022-07-29,2,0
282322,2022-08-15,2,0
282328,2022-08-16,2,0
282330,2022-07-24,3,1
282330,2022-07-27,2,1
282330,2022-10-06,2,1
282333,2022-07-23,2,0
282336,2022-07-26,3,1
282336,2022-08-07,4,1
282344,2022-07-23,2,1
282344,2022-07-27,2,1
282345,2022-07-23,2,0
282348,2022-07-23,2,0
282348,2022-09-05,2,0
282352,2022-08-11,4,1
282359,2022-07-30,3,0
282362,2022-07-24,2,1
282366,2022-07-23,2,0
282370,2022-08-13,3,0
282370,2022-08-19,2,0
282371,2022-07-24,2,1
282371,2022-08-06,11,1
282371,2022-08-12,4,1
282371,2022-08-19,2,1
282371,2022-08-28,2,1
282371,2022-08-31,2,1
282402,2022-08-01,9,1
282402,2022-08-09,3,1
282402,2022-08-14,3,1
282402,2022-08-29,2,1
282408,2022-07-29,4,1
282408,2022-08-13,2,1
282408,2022-08-25,3,1
282408,2022-08-31,2,1
282408,2022-09-04,3,1
282409,2022-07-26,2,0
282420,2022-07-24,2,0
282426,2022-07-28,6,1
282430,2022-07-28,6,1
282430,2022-08-05,4,1
282430,2022-08-08,2,1
282430,2022-08-21,2,1
282430,2022-08-26,3,1
282430,2022-08-31,3,1
282430,2022-09-08,3,1
282430,2022-09-13,3,1
282430,2022-09-27,4,1
282430,2022-09-30,2,1
282433,2022-07-26,4,0
282433,2022-08-01,2,0
282437,2022-07-24,2,0
282442,2022-09-13,22,1
282443,2022-07-24,2,1
282443,2022-08-01,2,1
282443,2022-08-05,2,1
282443,2022-08-12,3,1
282443,2022-08-27,2,1
282443,2022-09-01,2,1
282446,2022-07-27,2,1
282446,2022-08-11,4,1
282446,2022-08-17,3,1
282451,2022-07-25,3,0
282462,2022-08-05,6,1
282462,2022-08-28,2,1
282466,2022-08-08,4,0
282466,2022-08-15,2,0
282466,2022-08-18,2,0
282479,2022-07-28,2,0
282481,2022-07-26,3,0
282488,2022-07-26,2,0
282491,2022-08-20,2,0
282494,2022-08-18,3,0
282497,2022-07-26,2,0
282498,2022-07-28,4,0
282498,2022-08-03,3,0
282500,2022-07-25,2,1
282500,2022-08-04,2,1
282502,2022-07-25,2,0
282504,2022-07-29,3,1
282507,2022-07-28,5,0
282507,2022-08-03,5,1
282507,2022-08-09,4,1
282507,2022-08-13,2,1
282507,2022-08-19,4,1
282507,2022-08-26,2,1
282507,2022-09-01,4,1
282514,2022-07-25,2,0
282517,2022-08-17,3,0
282520,2022-07-25,2,0
282520,2022-08-09,2,1
282520,2022-08-31,2,1
282520,2022-09-06,2,1
282526,2022-07-26,2,0
282526,2022-07-30,2,1
282526,2022-09-22,2,1
282529,2022-08-01,2,1
282529,2022-09-15,2,1
282529,2022-10-06,2,1
282529,2022-10-13,3,1
282532,2022-08-01,2,0
282542,2022-08-05,12,1
282542,2022-08-16,9,1
282542,2022-08-29,12,1
282542,2022-09-19,2,1
282542,2022-09-25,4,1
282542,2022-10-09,5,1
282546,2022-07-29,2,1
282553,2022-07-28,3,1
282553,2022-08-02,3,1
282553,2022-08-21,2,1
282555,2022-07-27,3,0
282560,2022-08-13,2,1
282560,2022-08-19,5,1
282560,2022-08-23,2,1
282560,2022-09-09,4,1
282560,2022-09-15,4,1
282564,2022-07-29,4,1
282564,2022-09-11,2,1
282564,2022-09-14,2,1
282564,2022-09-20,3,1
282565,2022-07-26,2,0
282575,2022-07-26,2,1
282575,2022-08-08,2,1
282575,2022-08-26,3,1
282575,2022-09-07,3,1
282575,2022-09-30,2,1
282575,2022-10-20,3,1
282576,2022-07-29,5,1
282576,2022-08-01,2,1
282578,2022-07-27,3,0
282586,2022-08-07,3,1
282586,2022-08-16,4,1
282586,2022-09-03,4,1
282589,2022-07-26,2,0
282591,2022-07-27,3,1
282591,2022-08-04,6,1
282591,2022-08-10,4,1
282591,2022-08-24,3,1
282591,2022-08-29,2,1
282591,2022-09-04,5,1
282591,2022-09-10,5,1
282591,2022-09-15,4,1
282591,2022-09-21,2,1
282591,2022-09-30,3,1
282591,2022-10-05,3,1
282592,2022-08-31,2,0
282594,2022-08-05,3,1
282594,2022-08-09,3,1
282594,2022-08-13,2,1
282594,2022-08-19,3,1
282594,2022-08-25,5,1
282595,2022-07-29,4,1
282595,2022-08-03,2,1
282595,2022-08-12,2,1
282595,2022-10-07,2,1
282601,2022-07-27,3,0
282601,2022-08-07,2,0
282601,2022-08-19,2,0
282601,2022-08-22,2,0
282601,2022-09-30,8,1
282601,2022-10-04,3,1
282601,2022-10-07,2,1
282601,2022-10-20,12,1
282602,2022-08-07,2,0
282603,2022-07-26,2,1
282610,2022-08-26,2,0
282610,2022-09-03,6,0
282610,2022-09-06,2,0
282610,2022-09-09,2,0
282610,2022-09-27,2,0
282610,2022-10-04,2,0
282610,2022-10-07,2,0
282612,2022-07-27,3,0
282614,2022-07-27,2,1
282614,2022-08-05,2,1
282614,2022-10-13,2,1
282617,2022-07-26,2,1
282626,2022-08-05,2,1
282626,2022-08-11,3,1
282627,2022-07-27,2,0
282629,2022-09-10,2,1
282629,2022-09-23,3,1
282629,2022-10-05,9,1
282637,2022-07-27,2,1
282637,2022-08-01,4,1
282637,2022-08-13,3,1
282637,2022-08-23,2,1
282637,2022-09-05,2,1
282638,2022-07-29,4,1
282638,2022-08-03,3,1
282638,2022-08-09,2,1
282638,2022-09-09,2,1
282640,2022-08-24,2,0
282640,2022-10-09,5,1
282640,2022-10-13,3,1
282640,2022-10-20,3,1
282643,2022-08-03,7,1
282643,2022-09-24,2,1
282654,2022-07-27,2,0
282668,2022-07-27,2,1
282668,2022-07-31,3,1
282668,2022-08-21,2,1
282671,2022-07-27,2,0
282671,2022-08-02,2,0
282671,2022-08-06,2,0
282677,2022-08-05,5,0
282682,2022-07-29,3,0
282682,2022-08-16,2,0
282687,2022-07-27,2,1
282687,2022-08-26,8,1
282687,2022-08-30,3,1
282687,2022-09-05,5,1
282687,2022-09-25,8,1
282687,2022-10-06,3,1
282687,2022-10-13,3,1
282692,2022-08-22,2,0
282697,2022-07-27,2,1
282697,2022-08-10,2,1
282697,2022-08-19,2,1
282697,2022-09-24,2,1
282698,2022-07-27,2,0
282700,2022-08-06,12,0
282705,2022-08-02,2,1
282705,2022-08-12,5,1
282705,2022-08-19,2,1
282705,2022-08-25,2,1
282706,2022-08-04,6,0
282706,2022-08-21,2,0
282706,2022-09-07,3,0
282706,2022-09-15,2,0
282707,2022-07-27,2,0
282713,2022-09-22,2,1
282719,2022-08-17,3,0
282723,2022-07-27,2,0
282724,2022-07-27,2,1
282726,2022-07-29,4,1
282726,2022-08-10,4,1
282726,2022-08-20,4,1
282726,2022-08-25,2,1
282726,2022-10-09,2,1
282729,2022-07-27,2,1
282729,2022-07-31,2,1
282729,2022-08-05,2,1
282738,2022-07-29,3,1
282739,2022-08-05,10,1
282739,2022-10-20,32,1
282741,2022-07-28,2,1
282751,2022-08-04,3,1
282751,2022-08-21,16,1
282751,2022-09-08,2,1
282751,2022-09-11,2,1
282757,2022-08-02,7,1
282758,2022-09-03,5,1
282758,2022-09-06,2,1
282758,2022-10-05,6,1
282758,2022-10-20,4,1
282774,2022-07-28,2,0
282776,2022-07-28,2,1
282776,2022-08-18,2,1
282776,2022-09-05,3,1
282776,2022-09-10,2,1
282776,2022-09-27,2,1
282776,2022-09-30,2,1
282779,2022-07-28,2,1
282779,2022-08-11,7,1
282779,2022-08-24,2,1
282780,2022-07-29,3,0
282782,2022-07-28,2,0
282784,2022-07-28,2,0
282791,2022-08-08,6,1
282791,2022-08-18,2,1
282799,2022-07-28,2,0
282801,2022-07-28,2,0
282802,2022-07-28,2,0
282803,2022-08-14,7,1
282803,2022-08-21,4,1
282813,2022-07-30,4,0
282813,2022-08-05,5,0
282813,2022-08-12,5,0
282813,2022-08-18,4,0
282814,2022-07-28,2,0
282814,2022-08-05,2,0
282829,2022-07-30,4,1
282829,2022-08-07,7,1
282829,2022-08-10,2,1
282829,2022-08-19,3,1
282829,2022-08-24,2,1
282838,2022-08-09,8,1
282838,2022-08-18,8,1
282838,2022-08-23,2,1
282839,2022-08-03,3,1
282839,2022-08-12,3,1
282839,2022-08-18,4,1
282839,2022-08-26,2,1
282839,2022-08-30,2,1
282839,2022-09-06,3,1
282839,2022-09-23,12,1
282839,2022-09-30,4,1
282839,2022-10-14,3,1
282839,2022-10-20,2,1
282845,2022-07-29,2,0
282849,2022-07-30,3,0
282849,2022-08-18,4,0
282853,2022-07-31,3,0
282853,2022-08-11,2,0
282864,2022-07-29,2,0
282864,2022-08-02,3,0
282865,2022-07-29,2,0
282880,2022-08-04,3,1
282880,2022-08-11,3,1
282880,2022-08-30,2,1
282881,2022-07-29,2,1
282884,2022-08-02,3,0
282891,2022-08-01,2,0
282892,2022-07-29,2,1
282892,2022-08-01,2,1
282892,2022-10-10,7,1
282901,2022-07-29,2,1
282901,2022-08-04,4,1
282901,2022-08-18,2,1
282901,2022-08-26,5,1
282901,2022-09-01,2,1
282901,2022-09-21,3,1
282901,2022-09-29,2,1
282901,2022-10-07,5,1
282901,2022-10-14,4,1
282902,2022-07-30,2,0
282910,2022-07-29,2,1
282910,2022-09-25,2,1
282912,2022-07-29,2,0
282915,2022-08-01,4,1
282915,2022-08-07,5,1
282915,2022-08-17,4,1
282915,2022-08-28,9,1
282915,2022-09-12,6,1
282920,2022-07-29,2,1
282920,2022-08-04,3,1
282920,2022-08-19,3,1
282926,2022-08-05,5,1
282926,2022-08-13,7,1
282926,2022-08-20,6,1
282930,2022-07-31,3,0
282931,2022-08-03,2,1
282935,2022-08-19,2,1
282935,2022-08-23,2,1
282935,2022-09-01,4,1
282935,2022-09-16,2,1
282935,2022-09-23,4,1
282935,2022-09-27,2,1
282935,2022-09-30,2,1
282935,2022-10-07,4,1
282935,2022-10-14,5,1
282935,2022-10-20,2,1
282936,2022-07-30,2,0
282937,2022-08-12,3,1
282937,2022-09-13,2,1
282939,2022-08-19,2,1
282940,2022-07-31,2,1
282940,2022-08-22,3,1
282944,2022-08-11,2,0
282948,2022-08-11,2,1
282948,2022-08-17,2,1
282949,2022-08-03,2,1
282954,2022-08-30,33,1
282954,2022-09-13,2,1
282954,2022-09-18,3,1
282954,2022-09-26,5,1
282954,2022-10-06,3,1
282954,2022-10-13,5,1
282954,2022-10-17,3,1
282954,2022-10-20,2,1
282956,2022-08-11,2,1
282960,2022-08-25,2,1
282960,2022-10-19,2,1
282961,2022-07-30,2,0
282963,2022-07-30,2,0
282970,2022-07-30,2,0
282977,2022-08-23,26,1
282977,2022-09-08,5,1
282977,2022-09-25,12,1
282977,2022-10-05,9,1
282977,2022-10-09,3,1
282977,2022-10-13,3,1
282977,2022-10-16,2,1
282977,2022-10-20,3,1
282986,2022-08-18,14,0
282986,2022-08-23,2,0
282986,2022-09-02,2,0
282986,2022-09-09,3,0
282986,2022-09-17,6,0
282986,2022-09-30,5,0
282986,2022-10-20,4,0
282995,2022-08-06,3,1
282995,2022-08-10,3,1
282995,2022-08-19,2,1
282995,2022-09-01,3,1
283005,2022-08-05,3,1
283005,2022-08-12,5,1
283005,2022-09-24,2,1
283005,2022-10-01,3,1
283005,2022-10-08,4,1
283019,2022-08-02,3,0
283023,2022-08-03,2,1
283025,2022-07-30,2,0
283025,2022-08-04,3,1
283026,2022-08-01,4,0
283029,2022-08-10,4,1
283029,2022-08-17,3,1
283029,2022-08-26,6,1
283029,2022-09-01,3,1
283029,2022-09-18,3,1
283029,2022-10-04,2,1
283029,2022-10-20,5,1
283031,2022-08-06,2,0
283031,2022-08-19,3,0
283044,2022-07-31,2,0
283053,2022-07-31,2,0
283066,2022-08-06,5,0
283080,2022-07-31,2,0
283089,2022-07-31,2,0
283089,2022-08-18,4,0
283115,2022-08-29,3,1
283121,2022-07-31,2,0
283130,2022-08-04,2,1
283130,2022-08-13,4,1
283130,2022-08-21,5,1
283131,2022-08-18,2,0
283143,2022-07-31,2,0
283149,2022-07-31,2,0
283154,2022-09-01,2,1
283154,2022-09-09,3,1
283154,2022-10-01,3,1
283161,2022-07-31,2,0
283162,2022-08-04,6,1
283163,2022-07-31,2,0
283166,2022-08-09,3,0
283166,2022-08-18,7,0
283181,2022-08-04,3,0
283206,2022-08-21,2,0
283207,2022-08-16,2,0
283237,2022-08-03,2,0
283238,2022-09-27,2,0
283239,2022-08-01,2,1
283239,2022-08-06,4,1
283239,2022-08-13,4,1
283239,2022-08-20,2,1
283239,2022-08-27,2,1
283239,2022-09-20,2,0
283254,2022-08-01,2,0
283266,2022-08-01,2,0
283286,2022-08-05,4,1
283300,2022-08-22,2,1
283300,2022-08-26,3,1
283300,2022-09-01,4,1
283300,2022-09-04,2,1
283300,2022-09-11,3,1
283300,2022-10-02,2,1
283302,2022-08-06,2,0
283328,2022-08-03,3,1
283335,2022-08-02,2,0
283336,2022-08-02,2,0
283350,2022-08-02,2,0
283353,2022-08-02,2,0
283357,2022-08-12,8,1
283364,2022-08-02,2,0
283367,2022-08-02,2,0
283370,2022-08-02,2,0
283378,2022-09-02,2,0
283382,2022-08-02,2,0
283389,2022-08-03,3,0
283406,2022-08-11,3,1
283406,2022-08-31,3,1
283406,2022-09-09,2,1
283406,2022-09-17,2,1
283406,2022-10-09,7,1
283406,2022-10-15,5,1
283406,2022-10-20,4,1
283407,2022-08-02,2,0
283407,2022-08-18,5,0
283414,2022-08-03,3,1
283434,2022-08-18,3,0
283435,2022-08-02,2,0
283435,2022-08-12,2,0
283437,2022-08-02,2,0
283452,2022-08-05,3,0
283452,2022-08-08,2,1
283452,2022-08-29,2,1
283452,2022-09-27,2,1
283452,2022-10-09,3,1
283456,2022-08-03,3,0
283469,2022-08-02,2,0
283479,2022-08-02,2,0
283479,2022-08-18,4,0
283510,2022-08-31,2,0
283510,2022-09-16,5,1
283510,2022-09-20,2,1
283510,2022-09-23,2,1
283510,2022-09-28,3,1
283510,2022-10-07,4,1
283510,2022-10-11,2,0
283513,2022-08-04,3,0
283524,2022-09-06,2,0
283528,2022-08-05,2,0
283530,2022-08-03,2,0
283543,2022-08-03,2,0
283550,2022-08-07,6,1
283552,2022-08-04,3,0
283559,2022-08-03,2,0
283564,2022-08-04,3,0
283570,2022-08-03,2,0
283573,2022-08-07,6,1
283573,2022-09-03,3,0
283576,2022-08-07,2,0
283576,2022-08-11,3,1
283576,2022-08-16,3,1
283576,2022-08-23,3,1
283576,2022-08-30,3,1
283576,2022-09-14,2,1
283581,2022-08-03,2,0
283584,2022-08-13,5,1
283598,2022-08-07,6,1
283612,2022-08-06,4,0
283612,2022-08-17,2,0
283615,2022-08-26,2,0
283623,2022-08-04,3,0
283623,2022-08-17,6,1
283623,2022-08-20,2,1
283636,2022-08-06,2,1
283636,2022-08-10,3,1
283636,2022-08-15,2,1
283636,2022-08-23,2,1
283636,2022-10-05,2,1
283642,2022-08-05,3,0
283642,2022-08-09,2,0
283648,2022-08-04,2,0
283658,2022-08-18,4,0
283679,2022-08-05,3,0
283679,2022-08-11,5,0
283688,2022-08-04,2,0
283688,2022-09-08,2,0
283693,2022-08-04,2,0
283696,2022-08-04,2,0
283696,2022-08-09,4,1
283696,2022-08-16,2,1
283696,2022-08-19,2,1
283696,2022-09-06,17,1
283696,2022-09-10,3,1
283696,2022-09-18,6,1
283696,2022-09-22,3,1
283707,2022-08-04,2,0
283711,2022-08-06,2,0
283730,2022-08-10,6,1
283730,2022-08-15,2,1
283730,2022-08-20,2,1
283730,2022-08-31,5,1
283745,2022-08-12,10,1
283745,2022-08-17,3,1
283745,2022-08-23,3,1
283745,2022-09-10,4,1
283749,2022-08-04,2,0
283755,2022-08-17,3,0
283763,2022-08-18,3,0
283778,2022-08-05,2,0
283779,2022-09-08,2,0
283780,2022-08-05,2,0
283782,2022-08-06,2,0
283782,2022-08-22,6,0
283806,2022-08-09,2,1
283806,2022-10-02,2,1
283809,2022-08-11,4,1
283809,2022-08-19,4,1
283809,2022-09-02,3,1
283824,2022-08-05,2,1
283824,2022-08-11,5,1
283824,2022-08-17,3,1
283824,2022-09-02,3,1
283824,2022-09-23,5,1
283824,2022-09-30,5,1
283824,2022-10-07,5,1
283824,2022-10-11,2,1
283831,2022-08-08,4,1
283835,2022-08-09,2,0
283842,2022-08-06,3,0
283852,2022-08-18,4,0
283854,2022-08-17,2,0
283854,2022-08-26,2,1
283854,2022-09-03,3,1
283854,2022-09-20,3,1
283855,2022-08-17,3,0
283859,2022-08-05,2,0
283866,2022-08-05,2,0
283873,2022-08-11,2,0
283886,2022-08-05,2,0
283886,2022-08-18,3,0
283887,2022-09-29,4,1
283887,2022-10-09,3,1
283887,2022-10-17,5,1
283889,2022-08-15,2,1
283907,2022-08-05,2,0
283909,2022-08-05,2,0
283909,2022-08-11,2,0
283921,2022-08-14,2,0
283923,2022-08-05,2,0
283923,2022-08-17,2,1
283927,2022-08-05,2,0
283927,2022-08-08,2,0
283936,2022-08-08,4,0
283942,2022-08-06,2,0
283945,2022-08-06,2,0
283962,2022-08-24,2,0
283967,2022-08-18,2,0
283983,2022-08-19,2,0
284001,2022-08-17,3,0
284011,2022-08-07,3,0
284015,2022-08-18,3,0
284022,2022-08-17,3,0
284028,2022-08-07,3,1
284028,2022-08-13,5,1
284028,2022-08-20,3,1
284028,2022-08-23,2,1
284034,2022-08-06,2,0
284037,2022-08-17,2,0
284052,2022-08-06,2,0
284062,2022-08-10,2,0
284066,2022-08-06,2,1
284066,2022-08-11,4,1
284066,2022-08-16,4,1
284066,2022-08-24,3,1
284066,2022-08-31,6,1
284066,2022-09-11,10,1
284066,2022-09-16,3,1
284067,2022-08-31,2,1
284067,2022-09-08,3,1
284072,2022-08-24,2,1
284072,2022-09-02,6,1
284072,2022-09-16,11,1
284081,2022-08-17,3,0
284110,2022-08-16,2,1
284125,2022-08-16,2,0
284128,2022-08-07,2,0
284141,2022-09-07,3,1
284141,2022-09-11,3,1
284141,2022-09-17,4,1
284141,2022-09-21,3,1
284141,2022-09-25,2,1
284152,2022-08-09,2,1
284152,2022-09-07,3,1
284152,2022-09-16,5,1
284152,2022-09-23,5,1
284152,2022-09-27,2,1
284152,2022-10-06,5,1
284152,2022-10-19,5,1
284160,2022-08-09,2,0
284171,2022-08-17,2,0
284180,2022-08-13,3,0
284180,2022-09-05,13,1
284180,2022-09-11,3,1
284180,2022-09-25,2,0
284180,2022-10-02,2,0
284180,2022-10-07,2,1
284180,2022-10-18,2,1
284194,2022-08-10,5,1
284194,2022-08-15,4,1
284194,2022-08-22,3,1
284194,2022-09-01,6,1
284197,2022-08-08,3,0
284207,2022-08-09,2,0
284230,2022-08-08,2,0
284230,2022-09-04,3,0
284234,2022-08-09,3,0
284241,2022-08-19,12,1
284241,2022-08-26,2,1
284241,2022-09-02,2,1
284247,2022-08-16,2,0
284250,2022-08-08,2,0
284265,2022-08-08,2,0
284266,2022-08-15,3,1
284266,2022-08-21,3,1
284266,2022-08-25,3,1
284266,2022-09-02,2,1
284266,2022-09-08,5,1
284266,2022-09-15,2,1
284266,2022-09-18,2,1
284266,2022-09-26,3,1
284266,2022-10-05,2,1
284266,2022-10-09,3,1
284270,2022-08-09,3,0
284288,2022-08-15,3,1
284289,2022-08-17,3,0
284292,2022-08-09,3,1
284292,2022-08-16,4,1
284292,2022-08-20,3,1
284311,2022-08-08,2,1
284311,2022-08-15,2,1
284319,2022-08-09,3,0
284325,2022-08-10,4,0
284333,2022-08-09,2,0
284333,2022-08-17,6,0
284342,2022-08-09,2,0
284371,2022-08-20,2,0
284372,2022-08-09,2,0
284378,2022-08-09,2,0
284379,2022-08-09,2,1
284379,2022-08-24,12,1
284379,2022-08-29,2,1
284379,2022-09-05,2,1
284379,2022-09-08,2,1
284387,2022-08-10,2,0
284387,2022-08-17,2,0
284400,2022-08-17,5,0
284402,2022-08-10,3,1
284402,2022-08-13,2,1
284402,2022-08-17,3,1
284403,2022-09-01,2,0
284403,2022-09-06,2,0
284411,2022-08-09,2,0
284415,2022-08-11,3,1
284415,2022-08-17,3,1
284432,2022-08-12,5,0
284434,2022-08-10,2,0
284438,2022-08-31,22,1
284438,2022-09-11,8,1
284438,2022-10-20,38,1
284464,2022-08-09,2,0
284470,2022-08-09,2,0
284481,2022-08-11,2,0
284482,2022-08-13,2,0
284482,2022-08-18,4,0
284482,2022-08-31,10,1
284482,2022-09-07,3,1
284482,2022-09-13,2,1
284482,2022-09-22,3,1
284482,2022-10-06,13,1
284482,2022-10-12,5,1
284482,2022-10-17,4,1
284482,2022-10-20,2,1
284483,2022-08-09,2,0
284486,2022-08-26,2,0
284487,2022-08-11,3,1
284487,2022-08-15,2,1
284487,2022-08-26,10,1
284487,2022-09-01,5,1
284487,2022-09-06,2,1
284492,2022-08-25,2,1
284492,2022-08-30,2,1
284492,2022-09-14,2,1
284497,2022-08-10,2,0
284512,2022-08-10,2,1
284530,2022-08-14,5,0
284530,2022-08-22,4,0
284530,2022-09-28,2,0
284530,2022-10-06,3,1
284530,2022-10-17,10,1
284531,2022-08-10,2,0
284531,2022-08-22,11,1
284531,2022-08-28,5,1
284531,2022-09-10,12,1
284531,2022-09-13,2,1
284531,2022-09-20,3,1
284531,2022-10-08,2,1
284532,2022-09-27,3,0
284535,2022-08-10,2,0
284550,2022-08-10,2,0
284550,2022-08-17,2,0
284556,2022-08-10,2,0
284556,2022-08-17,2,0
284556,2022-09-06,2,0
284561,2022-08-17,2,0
284566,2022-08-12,4,0
284566,2022-08-18,2,0
284566,2022-08-23,2,0
284574,2022-08-11,2,0
284578,2022-08-10,2,0
284579,2022-08-13,2,0
284588,2022-08-10,2,0
284612,2022-08-10,2,0
284612,2022-08-24,2,0
284620,2022-08-12,3,0
284632,2022-08-11,2,1
284633,2022-08-11,2,1
284633,2022-08-17,5,1
284633,2022-08-20,2,1
284633,2022-08-23,2,1
284643,2022-09-19,2,1
284643,2022-09-22,2,1
284643,2022-10-13,4,1
284643,2022-10-16,2,1
284656,2022-08-12,3,0
284656,2022-08-16,2,0
284657,2022-08-12,3,0
284662,2022-08-17,3,0
284700,2022-08-11,2,0
284719,2022-08-17,2,0
284731,2022-08-11,2,0
284735,2022-08-11,2,0
284743,2022-08-17,2,0
284743,2022-08-26,3,0
284747,2022-08-23,2,0
284748,2022-08-19,3,1
284782,2022-08-11,2,0
284790,2022-08-19,4,0
284790,2022-08-23,2,0
284791,2022-08-12,2,0
284792,2022-08-16,2,0
284794,2022-08-12,2,0
284794,2022-08-16,3,0
284799,2022-08-13,2,0
284803,2022-08-12,2,0
284820,2022-09-19,2,0
284826,2022-08-16,3,0
284848,2022-08-12,2,0
284856,2022-08-12,2,0
284858,2022-08-13,3,1
284858,2022-08-19,4,1
284858,2022-08-23,3,1
284858,2022-08-31,5,1
284858,2022-09-03,2,1
284858,2022-09-23,2,1
284858,2022-10-03,2,1
284867,2022-08-18,3,0
284880,2022-08-18,3,0
284884,2022-08-24,2,0
284898,2022-08-12,2,0
284902,2022-08-18,3,0
284907,2022-08-18,8,0
284909,2022-08-12,2,0
284913,2022-08-17,3,0
284916,2022-08-18,2,0
284923,2022-08-18,3,0
284923,2022-09-04,2,0
284930,2022-08-12,2,0
284933,2022-08-18,3,0
284934,2022-08-18,4,0
284938,2022-08-18,4,0
284954,2022-08-17,7,1
284954,2022-08-28,4,1
284954,2022-09-02,3,1
284954,2022-09-26,4,1
284954,2022-09-30,2,1
284954,2022-10-10,2,1
284954,2022-10-20,4,1
284955,2022-08-18,3,0
284958,2022-08-17,5,0
284959,2022-08-14,3,0
284959,2022-08-20,3,0
284970,2022-09-01,2,0
284979,2022-08-12,2,0
284986,2022-08-12,2,0
284994,2022-08-15,2,0
284998,2022-08-13,2,0
285006,2022-08-12,2,0
285014,2022-08-13,3,0
285016,2022-08-14,2,0
285038,2022-08-18,4,0
285053,2022-08-18,3,0
285054,2022-08-18,4,0
285059,2022-08-13,2,0
285071,2022-08-17,2,0
285073,2022-08-13,2,0
285078,2022-08-18,3,0
285079,2022-08-15,2,0
285081,2022-08-18,4,0
285082,2022-08-18,4,0
285151,2022-08-14,2,0
285154,2022-08-13,2,1
285154,2022-08-19,3,1
285154,2022-08-30,3,1
285154,2022-09-02,2,1
285155,2022-08-18,4,0
285169,2022-08-24,3,0
285174,2022-08-13,2,0
285191,2022-08-24,3,0
285191,2022-08-27,2,0
285191,2022-08-31,2,0
285191,2022-09-12,2,0
285201,2022-08-26,2,1
285203,2022-08-17,3,0
285218,2022-08-15,3,0
285230,2022-08-14,2,0
285252,2022-08-19,7,1
285252,2022-08-25,2,1
285254,2022-08-14,2,0
285257,2022-08-14,2,0
285261,2022-08-18,2,0
285276,2022-08-14,2,1
285283,2022-08-16,4,1
285284,2022-08-23,2,0
285284,2022-09-06,2,0
285285,2022-08-14,2,0
285288,2022-08-18,4,0
285296,2022-08-15,3,0
285296,2022-09-05,2,0
285296,2022-09-09,3,0
285307,2022-08-14,2,0
285322,2022-08-20,8,1
285322,2022-08-25,4,1
285322,2022-08-30,3,1
285322,2022-09-09,3,1
285322,2022-09-15,3,1
285322,2022-09-23,4,1
285322,2022-09-28,2,1
285323,2022-08-14,2,0
285331,2022-08-17,2,0
285352,2022-08-28,11,1
285352,2022-09-05,2,1
