student_id,week_n,n_engagements,student_type_id,student_country
282394,29,1,0,GB
282395,29,1,0,IL
282396,29,1,0,SA
282397,29,1,0,AE
282399,33,1,0,TR
282402,29,1,0,PH
282402,30,7,1,PH
282402,31,3,1,PH
282402,32,5,1,PH
282402,33,1,1,PH
282402,34,1,1,PH
282402,35,1,1,PH
282403,29,1,0,NP
282404,29,1,0,GB
282405,29,1,0,IN
282407,29,1,0,DZ
282408,29,1,0,IN
282408,30,4,1,IN
282408,31,1,1,IN
282408,32,2,1,IN
282408,33,1,1,IN
282408,34,3,1,IN
282408,35,5,1,IN
282408,37,2,1,IN
282408,38,2,1,IN
282408,39,3,1,IN
282408,42,1,1,IN
282409,29,1,0,IN
282409,30,2,0,IN
282411,29,1,0,IT
282413,29,1,0,NG
282415,29,1,0,GB
282416,29,1,0,IN
282417,29,1,0,US
282418,29,1,0,SG
282419,29,1,0,JO
282419,30,1,0,JO
282420,29,2,0,IN
282420,31,1,0,IN
282420,34,1,0,IN
282422,29,1,0,RU
282426,29,2,1,US
282426,30,4,1,US
282426,31,2,1,US
282427,29,1,0,NG
282430,29,2,1,DO
282430,30,5,1,DO
282430,31,5,1,DO
282430,32,1,1,DO
282430,33,2,1,DO
282430,34,3,1,DO
282430,35,4,1,DO
282430,36,4,1,DO
282430,37,4,1,DO
282430,38,4,1,DO
282430,39,4,1,DO
282430,40,2,1,DO
282430,41,2,1,DO
282432,29,1,0,GH
282433,29,2,0,DZ
282433,30,4,0,DZ
282433,31,1,0,DZ
282435,29,1,0,IN
282437,29,2,0,GH
282439,29,1,0,IN
282442,30,1,1,IN
282442,34,6,1,IN
282442,35,7,1,IN
282442,36,7,1,IN
282442,37,3,1,IN
282442,38,1,1,IN
282443,29,2,1,US
282443,30,1,1,US
282443,31,3,1,US
282443,32,3,1,US
282443,33,2,1,US
282443,34,2,1,US
282443,35,3,1,US
282446,29,1,1,US
282446,30,2,1,US
282446,31,1,1,US
282446,32,5,1,US
282446,33,3,1,US
282446,36,1,1,US
282446,40,1,1,US
282446,41,1,1,US
282449,29,1,0,DE
282449,30,1,0,DE
282449,37,1,0,DE
282449,39,2,0,DE
282449,40,1,0,DE
282451,29,2,0,SA
282451,30,2,0,SA
282454,40,2,0,BD
282455,29,1,0,IN
282456,29,1,0,CO
282457,30,2,0,US
282457,33,1,0,US
282458,29,1,0,US
282459,29,1,0,PK
282460,29,1,0,NP
282461,32,1,0,OM
282462,29,1,1,GB
282462,30,2,1,GB
282462,31,6,1,GB
282462,32,1,1,GB
282462,33,1,1,GB
282462,34,2,1,GB
282462,37,2,1,GB
282462,38,2,1,GB
282462,39,1,1,GB
282462,42,1,1,GB
282463,29,1,0,ET
282464,29,1,0,SG
282466,30,1,0,IN
282466,31,3,0,IN
282466,32,3,0,IN
282466,33,3,0,IN
282467,29,1,0,IN
282467,30,1,0,IN
282468,29,1,0,EG
282470,29,1,0,PK
282471,29,1,0,AZ
282472,29,1,0,RO
282472,33,1,0,RO
282474,29,1,0,EG
282475,29,1,0,IN
282476,29,1,0,IN
282477,29,1,0,IE
282479,29,1,0,MA
282479,30,2,0,MA
282479,31,1,0,MA
282479,35,1,0,MA
282479,36,1,0,MA
282481,29,1,0,IN
282481,30,2,0,IN
282481,31,1,0,IN
282481,39,1,0,IN
282482,29,1,0,MZ
282485,29,1,0,IL
282487,29,1,0,NP
282488,30,3,0,PK
282488,39,1,0,PK
282491,29,1,0,NG
282491,33,2,0,NG
282491,34,1,0,NG
282491,38,1,0,NG
282494,33,3,0,PK
282494,36,1,0,PK
282497,30,2,0,NP
282498,30,4,0,IN
282498,31,4,0,IN
282500,29,1,1,US
282500,30,1,1,US
282500,31,2,1,US
282500,32,2,1,US
282501,33,1,0,IN
282502,29,1,0,CH
282502,30,1,0,CH
282503,29,1,1,US
282504,30,4,1,FR
282504,35,1,1,FR
282504,41,1,1,FR
282506,29,1,0,DE
282507,29,1,0,NG
282507,30,6,1,NG
282507,31,5,1,NG
282507,32,4,1,NG
282507,33,5,1,NG
282507,34,3,1,NG
282507,35,5,1,NG
282509,30,1,0,US
282514,29,1,0,TR
282514,30,1,0,TR
282517,33,3,0,EG
282518,29,1,0,GB
282519,29,1,0,IN
282520,29,1,0,US
282520,30,1,0,US
282520,32,3,1,US
282520,33,1,1,US
282520,35,2,1,US
282520,36,2,1,US
282523,30,1,0,US
282526,30,4,1,AU
282526,31,2,1,AU
282526,32,1,1,AU
282526,34,1,1,AU
282526,38,2,1,AU
282526,39,1,1,AU
282529,30,2,1,IN
282529,31,1,1,IN
282529,37,3,1,IN
282529,40,3,1,IN
282529,41,3,1,IN
282529,42,1,1,IN
282531,30,1,0,US
282532,30,2,0,IN
282532,31,1,0,IN
282533,30,1,0,IT
282535,30,1,0,ID
282538,31,1,0,SG
282540,30,1,0,QA
282541,31,1,1,SG
282542,30,7,1,NG
282542,31,5,1,NG
282542,32,7,1,NG
282542,33,6,1,NG
282542,34,7,1,NG
282542,35,3,1,NG
282542,36,1,1,NG
282542,37,2,1,NG
282542,38,5,1,NG
282542,40,5,1,NG
282542,42,1,1,NG
282543,30,1,0,IN
282546,30,3,1,IN
282546,31,1,1,IN
282549,30,1,0,EG
282550,30,1,0,KE
282553,30,4,1,IN
282553,31,3,1,IN
282553,32,1,1,IN
282553,33,3,1,IN
282553,34,2,1,IN
282553,35,1,1,IN
282553,40,1,1,IN
282554,30,1,0,NG
282555,30,3,0,PK
282560,31,1,1,BR
282560,32,3,1,BR
282560,33,5,1,BR
282560,34,2,1,BR
282560,36,4,1,BR
282560,37,4,1,BR
282561,30,1,0,TR
282564,30,5,1,NG
282564,36,2,1,NG
282564,37,4,1,NG
282564,38,4,1,NG
282564,39,2,1,NG
282564,40,1,1,NG
282565,30,2,0,US
282567,30,1,0,CA
282567,31,1,1,CA
282567,32,1,1,CA
282572,30,1,1,US
282574,30,1,0,IN
282575,30,2,1,GB
282575,31,1,1,GB
282575,32,2,1,GB
282575,33,1,1,GB
282575,34,3,1,GB
282575,35,2,1,GB
282575,36,3,1,GB
282575,37,2,1,GB
282575,38,4,1,GB
282575,39,3,1,GB
282575,40,1,1,GB
282575,41,1,1,GB
282575,42,3,1,GB
282576,30,6,1,PL
282576,31,1,1,PL
282576,33,1,1,PL
282576,38,1,1,PL
282577,30,1,0,TG
282578,30,4,0,NG
282582,30,1,1,US
282582,32,1,1,US
282582,40,1,1,US
282583,30,1,0,ID
282585,30,1,0,ID
282586,30,3,1,IN
282586,31,4,1,IN
282586,32,2,1,IN
282586,33,3,1,IN
282586,34,1,1,IN
282586,35,4,1,IN
282587,30,1,0,IN
282589,30,2,0,IN
282591,30,5,1,PK
282591,31,5,1,PK
282591,32,4,1,PK
282591,33,1,1,PK
282591,34,4,1,PK
282591,35,6,1,PK
282591,36,5,1,PK
282591,37,5,1,PK
282591,38,2,1,PK
282591,39,3,1,PK
282591,40,3,1,PK
282591,41,1,1,PK
282592,34,1,0,US
282592,35,2,0,US
282593,30,1,0,PK
282594,30,1,0,IN
282594,31,5,1,IN
282594,32,4,1,IN
282594,33,5,1,IN
282594,34,5,0,IN
282595,30,5,1,IL
282595,31,2,1,IL
282595,32,3,1,IL
282595,33,3,1,IL
282595,35,1,1,IL
282595,39,3,1,IL
282595,40,3,1,IL
282597,30,1,0,IN
282600,30,1,0,CA
282601,30,4,0,CA
282601,31,2,0,CA
282601,33,3,0,CA
282601,34,1,0,CA
282601,38,4,1,CA
282601,39,6,1,CA
282601,40,5,1,CA
282601,41,7,1,CA
282601,42,4,1,CA
282602,30,2,0,ID
282602,31,2,0,ID
282602,36,1,0,ID
282603,30,2,1,US
282603,40,1,1,US
282606,30,1,0,US
282607,30,1,0,UA
282608,30,1,1,MD
282609,30,1,0,NG
282610,34,2,0,BR
282610,35,6,0,BR
282610,36,4,0,BR
282610,37,2,0,BR
282610,38,1,0,BR
282610,39,3,0,BR
282610,40,4,0,BR
282610,41,1,0,BR
282611,30,1,0,CO
282612,30,3,0,AR
282614,30,3,1,US
282614,31,2,1,US
282614,41,2,1,US
282617,30,2,1,CA
282617,31,1,1,CA
282617,33,1,1,CA
282620,30,1,0,EG
282622,30,1,0,IN
282624,30,1,0,EG
282625,30,1,0,US
282626,30,1,0,IN
282626,31,2,1,IN
282626,32,3,1,IN
282626,34,1,1,IN
282626,35,1,1,IN
282626,36,1,1,IN
282626,37,1,1,IN
282627,30,2,0,CN
282629,36,2,1,NG
282629,37,1,1,NG
282629,38,4,1,NG
282629,39,6,1,NG
282629,40,4,1,NG
282630,30,1,0,KZ
282632,30,1,0,IN
282634,30,1,0,NP
282637,30,5,1,US
282637,31,2,1,US
282637,32,3,1,US
282637,33,1,1,US
282637,34,2,1,US
282637,35,1,1,US
282637,36,1,1,US
282638,30,4,1,MY
282638,31,4,1,MY
282638,32,3,1,MY
282638,34,1,1,MY
282638,36,2,1,MY
282638,37,2,1,MY
282638,40,1,1,MY
282639,33,1,0,IN
282640,30,1,0,US
282640,32,1,0,US
282640,34,2,0,US
282640,40,5,1,US
282640,41,3,1,US
282640,42,3,1,US
282643,30,5,1,KH
282643,31,4,1,KH
282643,34,1,1,KH
282643,35,1,1,KH
282643,36,2,1,KH
282643,38,2,1,KH
282643,39,1,1,KH
282643,41,1,1,KH
282643,42,2,1,KH
282645,30,2,0,TR
282646,30,1,0,IN
282651,30,1,0,IN
282652,30,1,0,KE
282654,30,2,0,NA
282655,35,1,0,IN
282657,30,1,0,PK
282660,30,1,0,IN
282661,30,1,0,IN
282662,30,1,0,NG
282666,30,1,0,IN
282667,30,1,0,IN
282668,30,5,1,CA
282668,33,2,1,CA
282668,34,1,1,CA
282669,30,1,1,IN
282669,37,1,1,IN
282671,30,2,0,IN
282671,31,4,0,IN
282671,37,1,0,IN
282675,32,1,0,NG
282677,30,2,0,EG
282677,31,5,0,EG
282679,30,1,0,CO
282680,33,2,0,IN
282681,30,1,0,JP
282681,32,1,0,JP
282682,30,3,0,CA
282682,33,2,0,CA
282684,30,1,0,PK
282685,30,1,0,PK
282686,30,1,0,SA
282687,30,3,1,SG
282687,31,2,1,SG
282687,32,2,1,SG
282687,33,4,1,SG
282687,34,6,1,SG
282687,35,6,1,SG
282687,36,2,1,SG
282687,37,1,1,SG
282687,38,7,1,SG
282687,40,3,1,SG
282687,41,4,1,SG
282689,30,1,0,IN
282690,30,1,0,CA
282691,30,1,1,US
282691,31,1,1,US
282692,33,2,0,CL
282692,34,1,0,CL
282692,36,1,0,CL
282693,30,1,0,IN
282694,30,1,0,IN
282695,30,1,0,MX
282697,30,3,1,US
282697,31,2,1,US
282697,32,2,1,US
282697,33,2,1,US
282697,34,2,1,US
282697,38,2,1,US
282698,30,2,0,AR
282699,30,1,0,NG
282699,31,1,0,NG
282699,33,1,0,NG
282700,30,6,0,US
282700,31,6,0,US
282702,30,2,0,PK
282703,37,1,0,ES
282704,30,1,0,IN
282705,31,2,1,NE
282705,32,6,1,NE
282705,33,3,1,NE
282705,34,4,1,NE
282705,35,1,1,NE
282706,30,2,0,GB
282706,31,5,0,GB
282706,33,4,0,GB
282706,36,4,0,GB
282706,37,3,0,GB
282707,30,3,0,PK
282707,32,1,0,PK
282707,35,1,0,PK
282707,40,1,0,PK
282712,30,1,1,GB
282713,38,2,1,RU
282714,30,1,0,PK
282717,30,1,0,EG
282719,30,1,0,US
282719,33,3,0,US
282720,30,1,1,US
282720,31,1,1,US
282721,30,1,0,BG
282723,30,2,0,GR
282724,30,2,1,US
282725,30,1,0,CO
282726,30,4,1,CA
282726,31,1,1,CA
282726,32,3,1,CA
282726,33,4,1,CA
282726,34,3,1,CA
282726,35,1,1,CA
282726,37,1,1,CA
282726,38,1,1,CA
282726,40,3,1,CA
282726,42,1,1,CA
282727,30,1,0,IN
282729,30,4,1,SE
282729,31,2,1,SE
282731,30,1,1,SG
282733,30,1,0,US
282737,30,1,0,US
282738,30,3,1,US
282738,34,1,1,US
282739,30,5,1,US
282739,31,5,1,US
282739,35,1,1,US
282739,38,7,1,US
282739,39,7,1,US
282739,40,7,1,US
282739,41,7,1,US
282739,42,4,1,US
282741,30,3,1,UA
282741,31,2,1,UA
282741,41,1,1,UA
282742,33,1,0,IN
282744,30,1,0,IN
282745,30,1,0,CA
282746,30,1,0,IN
282747,30,1,0,MX
282747,33,1,0,MX
282748,37,2,1,US
282749,30,1,0,US
282750,30,1,0,US
282751,31,5,1,CA
282751,32,7,1,CA
282751,33,7,1,CA
282751,35,1,1,CA
282751,36,5,1,CA
282751,37,1,1,CA
282751,40,1,1,CA
282753,30,1,1,DE
282755,33,1,0,GB
282755,35,1,0,GB
282757,30,5,1,GB
282757,31,2,1,GB
282757,36,2,1,GB
282758,31,2,1,US
282758,32,2,1,US
282758,33,2,1,US
282758,34,2,1,US
282758,35,5,1,US
282758,36,2,1,US
282758,37,1,1,US
282758,38,1,1,US
282758,39,4,1,US
282758,40,4,1,US
282758,41,1,1,US
282758,42,4,1,US
282760,30,1,0,IQ
282761,30,1,0,IN
282763,30,1,0,IN
282764,35,1,0,NG
282764,36,1,0,NG
282764,37,1,0,NG
282765,30,1,0,IN
282771,30,1,0,US
282774,30,2,0,GB
282776,30,2,1,NG
282776,31,1,1,NG
282776,33,2,1,NG
282776,35,2,1,NG
282776,36,4,1,NG
282776,38,1,1,NG
282776,39,4,1,NG
282776,40,1,1,NG
282779,30,3,1,JP
282779,31,3,1,JP
282779,32,4,1,JP
282779,33,2,1,JP
282779,34,2,1,JP
282780,30,3,0,GB
282780,31,1,0,GB
282782,30,2,0,PH
282784,30,2,0,IN
282788,30,1,0,PE
282790,30,1,0,TR
282791,30,2,1,SA
282791,31,5,1,SA
282791,32,1,1,SA
282791,33,2,1,SA
282791,40,1,1,SA
282794,31,1,0,IN
282795,30,2,0,IN
282796,30,1,0,MA
282799,30,2,0,IN
282800,30,1,0,EG
282801,30,2,0,US
282802,30,2,0,PK
282803,32,7,1,EG
282803,33,4,1,EG
282803,34,1,1,EG
282803,36,1,1,EG
282803,38,1,0,EG
282805,30,1,0,ZA
282807,30,1,0,GB
282810,30,1,0,IN
282812,30,1,0,CZ
282813,30,4,0,US
282813,31,5,0,US
282813,32,5,0,US
282813,33,4,0,US
282813,34,1,0,US
282814,30,2,0,US
282814,31,2,0,US
282814,32,1,0,US
282817,30,1,0,IN
282820,31,1,0,EG
282820,32,1,0,EG
282821,30,1,0,GB
282824,30,1,0,CA
282825,32,1,1,PT
282825,37,1,1,PT
282829,30,4,1,US
282829,31,7,1,US
282829,32,3,1,US
282829,33,3,1,US
282829,34,2,1,US
282829,35,1,1,US
282829,36,1,1,US
282831,30,1,0,IN
282833,30,1,1,US
282833,33,1,1,US
282836,30,1,0,CA
282837,30,1,0,EG
282838,30,1,1,US
282838,31,6,1,US
282838,32,6,1,US
282838,33,4,1,US
282838,34,2,1,US
282839,30,1,0,US
282839,31,4,1,US
282839,32,3,1,US
282839,33,4,1,US
282839,34,2,1,US
282839,35,3,1,US
282839,36,3,1,US
282839,37,7,1,US
282839,38,6,1,US
282839,39,4,1,US
282839,40,1,1,US
282839,41,4,1,US
282839,42,3,1,US
282840,30,1,0,IN
282843,30,1,0,NG
282845,30,2,0,IN
282846,30,1,0,TH
282849,30,3,0,IN
282849,33,4,0,IN
282849,39,1,0,IN
282850,30,1,0,GB
282850,31,2,0,GB
282851,32,1,0,IN
282852,30,1,0,IN
282853,30,3,0,NG
282853,31,1,0,NG
282853,32,2,0,NG
282853,33,2,0,NG
282853,38,1,0,NG
282854,30,2,0,NG
282854,31,1,0,NG
282854,32,1,0,NG
282855,30,1,0,NG
282857,30,1,0,IN
282858,30,1,0,IN
282860,30,1,0,EG
282861,30,1,0,IN
282864,30,3,0,SL
282864,31,2,0,SL
282865,30,2,0,SA
282865,35,1,0,SA
282869,30,1,0,US
282872,31,1,0,HK
282872,33,1,0,HK
282872,36,1,0,HK
282873,30,1,0,EG
282874,30,1,0,HK
282878,30,1,0,US
282879,30,1,0,IN
282880,31,3,1,MX
282880,32,3,1,MX
282880,33,1,1,MX
282880,34,1,1,MX
282880,35,2,1,MX
282881,30,2,1,GT
282881,32,1,1,GT
282881,33,1,1,GT
282881,34,1,1,GT
282881,41,1,1,GT
282882,30,2,0,FR
282883,30,1,0,NG
282884,30,2,0,GB
282884,31,2,0,GB
282886,30,1,0,EG
282889,30,1,0,US
282890,30,1,0,SO
282891,30,2,0,CA
282891,31,1,0,CA
282892,30,3,1,CA
282892,31,2,1,CA
282892,39,1,1,CA
282892,40,6,1,CA
282892,41,1,1,CA
282895,30,1,0,US
282896,30,1,0,IN
282898,30,1,0,CO
282899,30,1,0,IN
282899,33,1,0,IN
282899,34,1,0,IN
282900,30,2,0,IN
282900,31,1,0,IN
282901,30,2,1,GT
282901,31,4,1,GT
282901,32,1,1,GT
282901,33,2,1,GT
282901,34,5,1,GT
282901,35,3,1,GT
282901,38,3,1,GT
282901,39,2,1,GT
282901,40,5,1,GT
282901,41,4,1,GT
282901,42,1,1,GT
282902,30,2,0,MA
282905,30,1,0,NG
282907,30,1,0,BD
282909,30,1,0,NG
282910,30,2,1,DE
282910,35,1,1,DE
282910,38,2,1,DE
282910,40,1,1,DE
282911,30,1,1,GB
282912,30,2,0,NO
282913,30,1,0,EG
282914,30,1,0,NA
282915,30,3,1,US
282915,31,6,1,US
282915,32,1,1,US
282915,33,5,1,US
282915,34,7,1,US
282915,36,6,1,US
282915,37,1,1,US
282915,38,1,1,US
282916,30,1,0,EG
282918,38,1,0,PK
282919,30,1,0,SA
282920,30,2,1,GB
282920,31,3,1,GB
282920,33,3,1,GB
282921,30,1,0,EG
282923,30,1,0,DE
282923,31,1,0,DE
282924,30,1,0,FI
282925,30,1,0,AU
282926,30,1,1,US
282926,31,6,1,US
282926,32,6,1,US
282926,33,6,1,US
282926,34,1,1,US
282926,35,1,1,US
282927,30,1,0,US
282927,34,1,0,US
282929,32,1,1,MY
282929,38,1,1,MY
282930,30,3,0,IN
282931,31,2,1,NZ
282933,30,1,0,NG
282934,30,1,0,SA
282935,31,1,1,BR
282935,33,3,1,BR
282935,34,3,1,BR
282935,35,4,1,BR
282935,37,2,1,BR
282935,38,4,1,BR
282935,39,4,1,BR
282935,40,4,1,BR
282935,41,5,1,BR
282935,42,2,1,BR
282936,30,2,0,RU
282936,31,1,0,RU
282937,30,1,1,TR
282937,31,3,1,TR
282937,32,3,1,TR
282937,33,1,1,TR
282937,37,2,1,TR
282939,31,1,1,US
282939,33,2,1,US
282940,30,2,1,NL
282940,31,3,1,NL
282940,32,1,1,NL
282940,33,4,1,NL
282940,34,3,1,NL
282940,35,2,1,NL
282940,36,1,1,NL
282940,37,1,1,NL
282940,38,1,1,NL
282940,41,1,1,NL
282942,30,1,0,RO
282944,30,1,0,AE
282944,32,2,0,AE
282947,30,1,0,IQ
282948,30,1,1,IN
282948,31,2,1,IN
282948,32,2,1,IN
282948,33,2,1,IN
282948,34,1,1,IN
282948,37,1,1,IN
282948,38,1,1,IN
282948,41,2,1,IN
282949,31,2,1,FR
282949,32,1,1,FR
282950,30,1,1,AU
282951,31,1,0,IN
282954,30,3,1,US
282954,31,7,1,US
282954,32,7,1,US
282954,33,7,1,US
282954,34,7,1,US
282954,35,2,1,US
282954,36,1,1,US
282954,37,5,1,US
282954,38,5,1,US
282954,39,2,1,US
282954,40,4,1,US
282954,41,6,1,US
282954,42,3,1,US
282956,30,1,1,ZA
282956,31,1,1,ZA
282956,32,2,1,ZA
282960,32,2,1,SG
282960,33,1,1,SG
282960,34,2,1,SG
282960,35,1,1,SG
282960,36,1,1,SG
282960,40,1,1,SG
282960,41,1,1,SG
282960,42,2,1,SG
282961,30,2,0,VN
282962,30,1,0,NG
282963,30,2,0,DE
282965,30,1,0,US
282968,30,1,0,EG
282970,30,2,0,US
282974,30,1,0,US
282976,41,1,0,IN
282977,30,3,1,IN
282977,31,7,1,IN
282977,32,7,1,IN
282977,33,7,1,IN
282977,34,3,1,IN
282977,35,2,1,IN
282977,36,4,1,IN
282977,37,5,1,IN
282977,38,7,1,IN
282977,39,6,1,IN
282977,40,6,1,IN
282977,41,5,1,IN
282977,42,3,1,IN
282978,30,1,0,SE
282979,30,1,0,TR
282979,31,1,0,TR
282980,30,1,0,SA
282981,30,1,0,HK
282981,32,1,0,HK
282981,33,1,0,HK
282985,30,1,0,JP
282985,37,1,0,JP
282985,38,1,0,JP
282986,31,3,0,US
282986,32,7,0,US
282986,33,4,0,US
282986,34,2,0,US
282986,35,2,0,US
282986,36,3,0,US
282986,37,6,0,US
282986,38,1,0,US
282986,39,5,0,US
282986,41,2,0,US
282986,42,4,0,US
282987,30,1,0,US
282990,32,1,0,GH
282994,30,1,0,IN
282995,31,3,1,US
282995,32,3,1,US
282995,33,2,1,US
282995,34,1,1,US
282995,35,4,1,US
282996,30,1,0,IN
282997,31,1,0,DE
283002,30,1,0,PT
283003,32,1,0,US
283003,39,1,0,US
283005,30,1,0,US
283005,31,3,1,US
283005,32,5,1,US
283005,37,1,1,US
283005,38,2,1,US
283005,39,4,1,US
283005,40,5,1,US
283005,41,1,1,US
283007,30,1,0,SG
283008,30,1,0,US
283008,39,1,0,US
283011,30,1,0,SA
283013,30,1,0,GH
283017,33,1,0,YE
283019,30,2,0,EG
283019,31,3,0,EG
283021,30,1,0,PH
283023,31,2,1,IN
283025,30,2,0,TR
283025,31,3,1,TR
283026,30,3,0,US
283026,31,1,0,US
283029,31,2,1,RU
283029,32,3,1,RU
283029,33,4,1,RU
283029,34,6,1,RU
283029,35,3,1,RU
283029,36,3,1,RU
283029,37,4,1,RU
283029,40,2,1,RU
283029,41,2,1,RU
283029,42,4,1,RU
283030,30,1,0,IN
283030,32,1,0,IN
283031,31,2,0,US
283031,32,1,0,US
283031,33,4,0,US
283031,34,1,0,US
283033,32,1,0,IN
283036,30,1,0,MY
283038,30,1,0,RU
283039,30,1,0,US
283043,37,1,0,ES
283044,30,2,0,PT
283044,31,1,0,PT
283045,30,1,0,IE
283046,30,1,0,LT
283047,30,1,0,IN
283047,31,1,0,IN
283048,30,1,0,AZ
283052,30,1,0,KE
283053,30,2,0,IN
283053,31,1,0,IN
283056,30,1,0,LB
283057,30,1,0,FR
283059,30,1,0,PH
283060,30,1,0,FR
283066,31,5,0,GH
283070,30,1,0,GB
283071,30,1,0,ID
283072,30,1,0,PH
283075,30,1,0,IN
283077,30,1,0,IN
283079,30,1,0,DE
283080,30,2,0,ES
283080,32,1,0,ES
283080,35,1,0,ES
283081,30,1,0,IT
283082,30,1,0,GR
283086,31,1,0,IN
283088,30,1,0,GB
283089,30,2,0,GB
283089,31,1,0,GB
283089,33,4,0,GB
283089,41,1,0,GB
283092,30,1,0,IT
283093,30,1,0,IT
283095,31,1,0,IT
283099,30,1,0,SA
283105,30,1,0,EG
283106,34,1,0,NG
283106,35,1,0,NG
283108,30,1,0,PK
283108,31,1,0,PK
283111,30,1,0,PL
283111,31,1,0,PL
283115,34,2,1,ID
283115,35,1,1,ID
283115,36,1,1,ID
283115,37,1,1,ID
283116,30,1,1,US
283117,30,1,0,IN
283121,30,2,0,IN
283122,30,1,0,PK
283130,31,2,1,US
283130,32,4,1,US
283130,33,5,1,US
283130,34,2,1,US
283131,33,3,0,IN
283131,37,1,0,IN
283133,30,1,0,IN
283136,32,1,1,FR
283138,30,1,0,IE
283142,33,1,0,US
283143,30,2,0,DE
283145,30,1,0,IT
283149,30,2,0,NL
283149,31,1,0,NL
283149,33,1,0,NL
283151,36,1,0,EG
283152,30,1,0,ES
283154,31,1,1,GB
283154,33,2,1,GB
283154,34,1,1,GB
283154,35,4,1,GB
283154,36,4,1,GB
283154,37,1,1,GB
283154,38,1,1,GB
283154,39,3,1,GB
283154,40,1,1,GB
283154,41,1,1,GB
283154,42,1,1,GB
283155,30,1,0,SN
283161,30,2,0,US
283162,30,2,1,ZA
283162,31,4,1,ZA
283163,30,2,0,TN
283166,31,1,0,GB
283166,32,5,0,GB
283166,33,4,0,GB
283166,34,3,0,GB
283166,38,1,0,GB
283167,30,1,0,CA
283168,30,1,0,US
283170,38,1,0,JP
283174,30,1,0,IN
283175,30,1,0,FR
283176,31,1,0,US
283180,30,1,0,ID
283181,30,1,0,US
283181,31,3,0,US
283183,30,1,0,BD
283185,30,1,0,IT
283186,32,1,0,GB
283186,35,1,0,GB
283193,30,1,0,PT
283195,30,1,0,IN
283203,30,1,0,IN
283206,30,1,0,BD
283206,33,2,0,BD
283207,30,1,0,SA
283207,33,2,0,SA
283209,30,1,0,GB
283209,32,1,0,GB
283213,30,1,0,LB
283214,30,1,0,IN
283216,30,1,0,PK
283217,31,1,0,ID
283219,30,1,0,AU
283222,30,1,0,TR
283235,31,1,0,US
283237,31,2,0,NG
283238,30,1,0,PK
283238,39,3,0,PK
283238,40,1,0,PK
283239,30,1,0,PK
283239,31,5,1,PK
283239,32,4,1,PK
283239,33,4,1,PK
283239,34,3,1,PK
283239,35,1,1,PK
283239,37,1,0,PK
283239,38,4,0,PK
283239,39,2,0,PK
283239,40,1,0,PK
283240,30,1,0,PK
283240,31,1,0,PK
283243,30,1,0,IN
283246,30,1,0,ES
283247,30,1,0,IN
283248,30,1,0,SA
283250,30,1,0,IN
283252,30,1,0,GB
283254,30,1,0,US
283254,31,1,0,US
283256,30,1,0,PL
283258,30,1,0,VN
283259,30,1,0,IT
283265,30,1,0,IN
283266,30,1,0,DO
283266,31,1,0,DO
283266,33,1,0,DO
283267,31,1,0,UZ
283267,32,1,0,UZ
283271,30,1,0,US
283273,30,1,0,IT
283275,30,1,0,AE
283278,31,1,0,TN
283280,30,1,0,US
283280,31,1,0,US
283286,31,4,1,US
283289,30,1,0,IE
283293,33,1,0,FR
283296,33,1,0,US
283298,33,1,0,DE
283300,31,1,1,US
283300,33,1,1,US
283300,34,4,1,US
283300,35,6,1,US
283300,36,3,1,US
283300,38,1,1,US
283300,39,3,1,US
283300,40,1,1,US
283301,31,1,0,ZA
283302,30,1,0,DE
283302,31,2,0,DE
283308,30,1,0,NG
283310,31,1,0,EG
283316,31,1,0,SG
283317,31,1,0,US
283318,31,1,1,AU
283318,32,1,1,AU
283326,31,1,0,IT
283327,31,1,0,IN
283328,31,4,1,IN
283334,31,1,0,PK
283335,31,2,0,VN
283336,31,2,0,ID
283341,31,1,0,GB
283342,31,1,0,IN
283343,31,1,0,IN
283344,31,1,0,IN
283349,31,1,0,BE
283350,31,2,0,NG
283351,40,1,0,DE
283353,31,2,0,IN
283354,31,1,0,DZ
283357,31,4,1,DE
283357,32,5,1,DE
283364,31,2,0,CZ
283364,32,1,0,CZ
283366,31,1,0,SA
283367,31,2,0,EG
283370,31,2,0,IN
283375,36,2,0,PK
283378,31,1,0,GB
283378,35,2,0,GB
283381,31,1,0,IN
283382,31,2,0,SO
283382,34,1,0,SO
283382,39,1,0,SO
283382,40,1,0,SO
283384,31,1,0,ID
283389,31,3,0,IN
283391,31,1,0,KE
283391,35,1,0,KE
283394,31,1,0,NO
283396,31,2,0,US
283398,31,1,0,PK
283401,34,1,0,DZ
283402,31,1,0,PH
283403,31,1,0,GM
283406,31,1,0,LB
283406,32,4,1,LB
283406,33,1,1,LB
283406,34,1,1,LB
283406,35,4,1,LB
283406,36,3,1,LB
283406,37,3,1,LB
283406,38,1,1,LB
283406,40,7,1,LB
283406,41,5,1,LB
283406,42,4,1,LB
283407,31,2,0,IN
283407,32,1,0,IN
283407,33,4,0,IN
283408,31,1,0,DE
283409,31,1,0,EG
283411,31,1,0,SA
283413,31,1,0,IN
283414,31,3,1,IT
283415,31,1,0,DE
283416,31,1,0,DE
283419,31,1,0,IN
283425,31,1,0,GB
283426,32,2,0,GB
283426,38,1,0,GB
283427,31,1,0,IN
283429,31,1,0,IN
283434,31,1,0,AE
283434,32,1,0,AE
